date,symbol,open,high,low,close,volume
2017-08-17 02:00:00+00:00,BINANCE:BTCUSDT,4261.48,4485.39,4200.74,4285.08,795.150377
2017-08-18 02:00:00+00:00,BINANCE:BTCUSDT,4285.08,4371.52,3938.77,4108.37,1199.888264
2017-08-19 02:00:00+00:00,BINANCE:BTCUSDT,4108.37,4184.69,3850.0,4139.98,381.309763
2017-08-20 02:00:00+00:00,BINANCE:BTCUSDT,4120.98,4211.08,4032.62,4086.29,467.083022
2017-08-21 02:00:00+00:00,BINANCE:BTCUSDT,4069.13,4119.62,3911.79,4016.0,691.74306
2017-08-22 02:00:00+00:00,BINANCE:BTCUSDT,4016.0,4104.82,3400.0,4040.0,966.684858
2017-08-23 02:00:00+00:00,BINANCE:BTCUSDT,4040.0,4265.8,4013.89,4114.01,1001.136565
2017-08-24 02:00:00+00:00,BINANCE:BTCUSDT,4147.0,4371.68,4085.01,4316.01,787.418753
2017-08-25 02:00:00+00:00,BINANCE:BTCUSDT,4316.01,4453.91,4247.48,4280.68,573.61274
2017-08-26 02:00:00+00:00,BINANCE:BTCUSDT,4280.71,4367.0,4212.41,4337.44,228.108068
2017-08-27 02:00:00+00:00,BINANCE:BTCUSDT,4332.51,4400.0,4285.54,4310.01,350.692585
2017-08-28 02:00:00+00:00,BINANCE:BTCUSDT,4310.01,4399.82,4124.54,4386.69,603.841616
2017-08-29 02:00:00+00:00,BINANCE:BTCUSDT,4353.65,4625.85,4313.55,4587.48,603.545028
2017-08-30 02:00:00+00:00,BINANCE:BTCUSDT,4564.52,4647.51,4416.01,4555.14,808.468771
2017-08-31 02:00:00+00:00,BINANCE:BTCUSDT,4555.14,4745.42,4555.14,4724.89,556.956802
2017-09-01 02:00:00+00:00,BINANCE:BTCUSDT,4689.89,4885.55,4654.88,4834.91,560.666366
2017-09-02 02:00:00+00:00,BINANCE:BTCUSDT,4796.16,4939.19,4286.87,4472.14,929.148595
2017-09-03 02:00:00+00:00,BINANCE:BTCUSDT,4508.5,4714.76,4298.33,4509.08,691.216198
2017-09-04 02:00:00+00:00,BINANCE:BTCUSDT,4505.0,4527.49,3972.51,4100.11,1394.644614
2017-09-05 02:00:00+00:00,BINANCE:BTCUSDT,4106.97,4484.99,3603.0,4366.47,1228.938157
2017-09-06 02:00:00+00:00,BINANCE:BTCUSDT,4366.49,4662.87,4335.26,4619.77,807.363726
2017-09-07 02:00:00+00:00,BINANCE:BTCUSDT,4619.77,4788.59,4438.19,4691.61,500.429975
2017-09-08 02:00:00+00:00,BINANCE:BTCUSDT,4691.66,4735.39,4028.93,4282.8,1132.255046
2017-09-09 02:00:00+00:00,BINANCE:BTCUSDT,4282.8,4426.62,4150.06,4258.81,658.782952
2017-09-10 02:00:00+00:00,BINANCE:BTCUSDT,4258.81,4283.0,3801.0,4130.37,660.373275
2017-09-11 02:00:00+00:00,BINANCE:BTCUSDT,4153.62,4334.43,4098.91,4208.47,699.989065
2017-09-12 02:00:00+00:00,BINANCE:BTCUSDT,4208.6,4394.59,4040.8,4163.72,879.630319
2017-09-13 02:00:00+00:00,BINANCE:BTCUSDT,4159.72,4165.38,3760.0,3944.69,913.462545
2017-09-14 02:00:00+00:00,BINANCE:BTCUSDT,3944.0,3993.0,3165.13,3189.02,1665.021543
2017-09-15 02:00:00+00:00,BINANCE:BTCUSDT,3188.01,3856.0,2817.0,3700.0,1968.866492
2017-09-16 02:00:00+00:00,BINANCE:BTCUSDT,3674.01,3950.0,3470.66,3714.95,1297.563953
2017-09-17 02:00:00+00:00,BINANCE:BTCUSDT,3685.23,3748.21,3499.02,3699.99,682.17121
2017-09-18 02:00:00+00:00,BINANCE:BTCUSDT,3690.0,4123.2,3690.0,4035.01,1030.006455
2017-09-19 02:00:00+00:00,BINANCE:BTCUSDT,4060.0,4089.97,3830.91,3910.04,902.332129
2017-09-20 02:00:00+00:00,BINANCE:BTCUSDT,3910.04,4046.08,3820.0,3900.0,720.935076
2017-09-21 02:00:00+00:00,BINANCE:BTCUSDT,3889.99,3910.0,3567.0,3609.99,1001.654084
2017-09-22 02:00:00+00:00,BINANCE:BTCUSDT,3592.84,3750.0,3505.55,3595.87,838.966425
2017-09-23 02:00:00+00:00,BINANCE:BTCUSDT,3595.88,3817.19,3542.91,3780.0,752.792791
2017-09-24 02:00:00+00:00,BINANCE:BTCUSDT,3779.54,3789.99,3622.76,3660.02,661.63639
2017-09-25 02:00:00+00:00,BINANCE:BTCUSDT,3660.02,3979.87,3653.69,3920.75,727.994713
2017-09-26 02:00:00+00:00,BINANCE:BTCUSDT,3928.0,3976.99,3850.05,3882.35,526.727987
2017-09-27 02:00:00+00:00,BINANCE:BTCUSDT,3882.36,4249.94,3872.81,4193.0,628.170966
2017-09-28 02:00:00+00:00,BINANCE:BTCUSDT,4192.11,4300.0,4101.0,4174.5,849.785325
2017-09-29 02:00:00+00:00,BINANCE:BTCUSDT,4178.98,4263.86,3952.01,4174.69,1602.309565
2017-09-30 02:00:00+00:00,BINANCE:BTCUSDT,4175.0,4380.0,4138.1,4378.51,720.353183
2017-10-01 02:00:00+00:00,BINANCE:BTCUSDT,4378.49,4406.52,4240.04,4378.48,726.963685
2017-10-02 02:00:00+00:00,BINANCE:BTCUSDT,4400.0,4561.63,4360.0,4380.0,655.756974
2017-10-03 02:00:00+00:00,BINANCE:BTCUSDT,4380.0,4467.33,4180.8,4310.0,1082.323563
2017-10-04 02:00:00+00:00,BINANCE:BTCUSDT,4314.9,4373.0,4142.0,4208.59,868.465101
2017-10-05 02:00:00+00:00,BINANCE:BTCUSDT,4208.59,4355.0,4110.0,4292.43,779.138638
2017-10-06 02:00:00+00:00,BINANCE:BTCUSDT,4318.99,4417.0,4292.0,4369.0,506.529176
2017-10-07 02:00:00+00:00,BINANCE:BTCUSDT,4369.0,4479.5,4312.56,4423.0,297.5975
2017-10-08 02:00:00+00:00,BINANCE:BTCUSDT,4425.0,4658.0,4425.0,4640.0,518.462004
2017-10-09 02:00:00+00:00,BINANCE:BTCUSDT,4640.0,4889.98,4550.0,4786.95,646.463145
2017-10-10 02:00:00+00:00,BINANCE:BTCUSDT,4786.95,4960.0,4680.59,4783.06,1043.221773
2017-10-11 02:00:00+00:00,BINANCE:BTCUSDT,4783.06,4881.61,4710.0,4821.43,753.429396
2017-10-12 02:00:00+00:00,BINANCE:BTCUSDT,4821.43,5439.99,4810.16,5430.0,1276.701482
2017-10-13 02:00:00+00:00,BINANCE:BTCUSDT,5439.99,5846.17,5379.84,5649.98,1879.82762
2017-10-14 02:00:00+00:00,BINANCE:BTCUSDT,5650.0,5900.0,5580.01,5869.99,970.759046
2017-10-15 02:00:00+00:00,BINANCE:BTCUSDT,5855.03,5922.3,5400.01,5709.99,1343.523375
2017-10-16 02:00:00+00:00,BINANCE:BTCUSDT,5710.0,5788.91,5585.19,5760.02,1528.996462
2017-10-17 02:00:00+00:00,BINANCE:BTCUSDT,5760.0,5774.98,5508.63,5595.0,1429.869376
2017-10-18 02:00:00+00:00,BINANCE:BTCUSDT,5595.0,5596.0,5037.95,5512.06,2317.804373
2017-10-19 02:00:00+00:00,BINANCE:BTCUSDT,5513.0,5710.0,5490.26,5683.9,1881.722107
2017-10-20 02:00:00+00:00,BINANCE:BTCUSDT,5683.31,6110.0,5600.0,6010.01,1972.97722
2017-10-21 02:00:00+00:00,BINANCE:BTCUSDT,6013.72,6171.0,5850.03,6024.97,1664.307693
2017-10-22 02:00:00+00:00,BINANCE:BTCUSDT,6003.27,6060.0,5720.03,5950.02,1362.092216
2017-10-23 02:00:00+00:00,BINANCE:BTCUSDT,5975.0,6080.0,5621.03,5915.93,1812.557715
2017-10-24 02:00:00+00:00,BINANCE:BTCUSDT,5909.47,5925.0,5450.0,5477.03,2580.418767
2017-10-25 02:00:00+00:00,BINANCE:BTCUSDT,5506.92,5704.96,5286.98,5689.99,2282.813205
2017-10-26 02:00:00+00:00,BINANCE:BTCUSDT,5670.1,5939.99,5650.0,5861.77,1972.965882
2017-10-27 02:00:00+00:00,BINANCE:BTCUSDT,5861.77,5980.0,5649.24,5768.83,1403.706416
2017-10-28 02:00:00+00:00,BINANCE:BTCUSDT,5768.79,5850.02,5630.03,5719.64,1276.754412
2017-10-29 02:00:00+00:00,BINANCE:BTCUSDT,5709.98,6189.88,5648.01,6169.98,1804.778173
2017-10-30 01:00:00+00:00,BINANCE:BTCUSDT,6133.01,6248.68,6030.0,6120.5,1473.687043
2017-10-31 01:00:00+00:00,BINANCE:BTCUSDT,6120.52,6498.01,6100.0,6463.0,1511.774925
2017-11-01 01:00:00+00:00,BINANCE:BTCUSDT,6463.0,6774.67,6338.02,6753.98,1675.615188
2017-11-02 01:00:00+00:00,BINANCE:BTCUSDT,6753.98,7300.0,6685.1,7019.98,2503.610803
2017-11-03 01:00:00+00:00,BINANCE:BTCUSDT,7010.31,7346.34,6923.0,7115.04,1891.497592
2017-11-04 01:00:00+00:00,BINANCE:BTCUSDT,7115.02,7480.99,6901.0,7357.09,1399.191767
2017-11-05 01:00:00+00:00,BINANCE:BTCUSDT,7357.27,7590.25,7279.02,7345.01,1207.83233
2017-11-06 01:00:00+00:00,BINANCE:BTCUSDT,7345.1,7401.0,6906.0,6960.12,1763.019261
2017-11-07 01:00:00+00:00,BINANCE:BTCUSDT,6981.72,7198.49,6901.0,7064.04,1440.259494
2017-11-08 01:00:00+00:00,BINANCE:BTCUSDT,7070.0,7770.02,6651.0,7303.0,2822.298802
2017-11-09 01:00:00+00:00,BINANCE:BTCUSDT,7303.01,7392.0,7015.0,7079.99,1913.398308
2017-11-10 01:00:00+00:00,BINANCE:BTCUSDT,7079.0,7279.91,6255.01,6506.98,3254.704105
2017-11-11 01:00:00+00:00,BINANCE:BTCUSDT,6503.0,6797.98,6100.0,6245.05,2754.156861
2017-11-12 01:00:00+00:00,BINANCE:BTCUSDT,6245.05,6630.0,5325.01,5811.03,4968.483069
2017-11-13 01:00:00+00:00,BINANCE:BTCUSDT,5839.94,6697.47,5699.99,6465.99,2621.243039
2017-11-14 01:00:00+00:00,BINANCE:BTCUSDT,6465.99,6684.98,6311.07,6574.99,1254.292531
2017-11-15 01:00:00+00:00,BINANCE:BTCUSDT,6575.99,7298.0,6575.99,7240.06,1779.605845
2017-11-16 01:00:00+00:00,BINANCE:BTCUSDT,7240.14,7940.0,7076.0,7864.5,2331.95675
2017-11-17 01:00:00+00:00,BINANCE:BTCUSDT,7876.98,7989.0,7451.0,7699.19,3982.395925
2017-11-18 01:00:00+00:00,BINANCE:BTCUSDT,7680.01,7819.99,7422.0,7761.94,3954.266477
2017-11-19 01:00:00+00:00,BINANCE:BTCUSDT,7761.94,8123.15,7650.33,8038.0,3867.340444
2017-11-20 01:00:00+00:00,BINANCE:BTCUSDT,8057.11,8319.99,7954.0,8212.0,3886.634348
2017-11-21 01:00:00+00:00,BINANCE:BTCUSDT,8212.49,8400.0,7801.0,8119.51,4544.474016
2017-11-22 01:00:00+00:00,BINANCE:BTCUSDT,8091.09,8322.68,8091.09,8205.92,3545.00571
2017-11-23 01:00:00+00:00,BINANCE:BTCUSDT,8233.03,8260.0,8000.0,8019.99,4093.952687
2017-11-24 01:00:00+00:00,BINANCE:BTCUSDT,8019.97,8369.0,7850.0,8138.0,4411.789112
2017-11-25 01:00:00+00:00,BINANCE:BTCUSDT,8138.99,8734.78,8090.0,8700.01,4292.623682
2017-11-26 01:00:00+00:00,BINANCE:BTCUSDT,8700.04,9350.0,8604.72,9128.02,4147.380237
2017-11-27 01:00:00+00:00,BINANCE:BTCUSDT,9128.0,9654.28,9112.04,9650.0,4521.625707
2017-11-28 01:00:00+00:00,BINANCE:BTCUSDT,9650.0,9939.0,9570.5,9896.8,4917.210985
2017-11-29 01:00:00+00:00,BINANCE:BTCUSDT,9896.79,11300.03,8520.0,9687.88,13352.538715
2017-11-30 01:00:00+00:00,BINANCE:BTCUSDT,9687.88,10900.0,8850.8,9838.96,9389.574329
2017-12-01 01:00:00+00:00,BINANCE:BTCUSDT,9837.0,10898.0,9380.0,10782.99,6134.923633
2017-12-02 01:00:00+00:00,BINANCE:BTCUSDT,10775.04,11190.0,10620.0,10890.01,4765.439757
2017-12-03 01:00:00+00:00,BINANCE:BTCUSDT,10902.69,11825.0,10500.0,11165.41,5346.636524
2017-12-04 01:00:00+00:00,BINANCE:BTCUSDT,11165.41,11616.0,10802.0,11616.0,4629.769359
2017-12-05 01:00:00+00:00,BINANCE:BTCUSDT,11608.0,11853.0,11447.68,11699.99,5541.611055
2017-12-06 01:00:00+00:00,BINANCE:BTCUSDT,11698.0,13615.23,11665.58,13545.53,6708.407183
2017-12-07 01:00:00+00:00,BINANCE:BTCUSDT,13545.53,16649.96,13050.0,16533.11,7488.515184
2017-12-08 01:00:00+00:00,BINANCE:BTCUSDT,16552.9,17204.99,14015.0,15880.0,17590.885276
2017-12-09 01:00:00+00:00,BINANCE:BTCUSDT,15880.0,16269.3,12535.0,14699.97,13914.207707
2017-12-10 01:00:00+00:00,BINANCE:BTCUSDT,14699.97,15720.12,12368.0,14946.26,16552.924336
2017-12-11 01:00:00+00:00,BINANCE:BTCUSDT,14901.08,17470.0,14901.08,16560.02,11822.314528
2017-12-12 01:00:00+00:00,BINANCE:BTCUSDT,16560.04,16976.45,15875.0,16350.0,9438.507116
2017-12-13 01:00:00+00:00,BINANCE:BTCUSDT,16350.0,16546.0,14666.56,16020.42,12415.141113
2017-12-14 01:00:00+00:00,BINANCE:BTCUSDT,16046.58,16445.0,15450.0,16340.0,11615.766474
2017-12-15 01:00:00+00:00,BINANCE:BTCUSDT,16339.99,17991.0,16300.06,17516.81,9181.486777
2017-12-16 01:00:00+00:00,BINANCE:BTCUSDT,17516.81,19539.0,17190.01,19102.66,4202.72596
2017-12-17 01:00:00+00:00,BINANCE:BTCUSDT,19102.66,19798.68,18510.0,18860.02,9178.028006
2017-12-18 01:00:00+00:00,BINANCE:BTCUSDT,18865.0,19300.0,17029.98,18856.25,10622.013554
2017-12-19 01:00:00+00:00,BINANCE:BTCUSDT,18856.25,18950.0,16300.0,17295.2,13210.74822
2017-12-20 01:00:00+00:00,BINANCE:BTCUSDT,17295.2,17720.35,14777.66,16488.98,13450.496693
2017-12-21 01:00:00+00:00,BINANCE:BTCUSDT,16480.52,17309.5,14022.0,15492.64,20324.2173
2017-12-22 01:00:00+00:00,BINANCE:BTCUSDT,15514.03,15699.34,10961.0,13326.61,36076.271175
2017-12-23 01:00:00+00:00,BINANCE:BTCUSDT,13326.61,14950.0,12978.18,13300.0,13141.538875
2017-12-24 01:00:00+00:00,BINANCE:BTCUSDT,13300.0,13819.99,11640.0,13500.0,28557.534988
2017-12-25 01:00:00+00:00,BINANCE:BTCUSDT,13500.0,14300.0,12708.0,13699.34,15748.207607
2017-12-26 01:00:00+00:00,BINANCE:BTCUSDT,13699.34,16050.0,13533.0,15689.01,15034.668104
2017-12-27 01:00:00+00:00,BINANCE:BTCUSDT,15709.98,16498.05,14200.15,15459.99,14959.864723
2017-12-28 01:00:00+00:00,BINANCE:BTCUSDT,15459.97,15539.99,13150.0,14182.11,21717.858014
2017-12-29 01:00:00+00:00,BINANCE:BTCUSDT,14199.14,14981.0,13850.0,14378.9,18072.008116
2017-12-30 01:00:00+00:00,BINANCE:BTCUSDT,14378.99,14398.85,11750.0,12440.01,19221.158039
2017-12-31 01:00:00+00:00,BINANCE:BTCUSDT,12345.1,14050.11,12149.98,13716.36,11768.989718
2018-01-01 01:00:00+00:00,BINANCE:BTCUSDT,13715.65,13818.55,12750.0,13380.0,8609.915844
2018-01-02 01:00:00+00:00,BINANCE:BTCUSDT,13382.16,15473.49,12890.02,14675.11,20078.092111
2018-01-03 01:00:00+00:00,BINANCE:BTCUSDT,14690.0,15307.56,14150.0,14919.51,15905.667639
2018-01-04 01:00:00+00:00,BINANCE:BTCUSDT,14919.51,15280.0,13918.04,15059.54,21329.649574
2018-01-05 01:00:00+00:00,BINANCE:BTCUSDT,15059.56,17176.24,14600.0,16960.39,23251.491125
2018-01-06 01:00:00+00:00,BINANCE:BTCUSDT,16960.39,17143.13,16011.21,17069.79,18571.457508
2018-01-07 01:00:00+00:00,BINANCE:BTCUSDT,17069.79,17099.96,15610.0,16150.03,12493.125558
2018-01-08 01:00:00+00:00,BINANCE:BTCUSDT,16218.85,16322.3,12812.0,14902.54,26600.609912
2018-01-09 01:00:00+00:00,BINANCE:BTCUSDT,14902.54,15500.0,14011.05,14400.0,14315.004253
2018-01-10 01:00:00+00:00,BINANCE:BTCUSDT,14401.0,14955.66,13131.31,14907.09,17411.001655
2018-01-11 01:00:00+00:00,BINANCE:BTCUSDT,14940.0,14968.68,11400.0,13238.78,33554.723751
2018-01-12 01:00:00+00:00,BINANCE:BTCUSDT,13238.76,14109.78,12500.0,13740.01,16417.162137
2018-01-13 01:00:00+00:00,BINANCE:BTCUSDT,13749.95,14580.0,13706.15,14210.0,12221.508528
2018-01-14 01:00:00+00:00,BINANCE:BTCUSDT,14210.0,14339.5,12569.2,13474.99,17017.894329
2018-01-15 01:00:00+00:00,BINANCE:BTCUSDT,13477.98,14249.99,13147.79,13539.93,14652.094705
2018-01-16 01:00:00+00:00,BINANCE:BTCUSDT,13500.0,13542.93,9035.0,10900.0,63401.169175
2018-01-17 01:00:00+00:00,BINANCE:BTCUSDT,10899.99,11680.99,9037.94,10988.79,72331.796646
2018-01-18 01:00:00+00:00,BINANCE:BTCUSDT,10972.59,11878.82,10435.33,10961.97,48464.434937
2018-01-19 01:00:00+00:00,BINANCE:BTCUSDT,10960.0,11795.0,10360.0,11474.98,34129.375421
2018-01-20 01:00:00+00:00,BINANCE:BTCUSDT,11474.98,13099.0,11412.45,12799.94,28768.857827
2018-01-21 01:00:00+00:00,BINANCE:BTCUSDT,12799.8,12799.8,10965.0,11530.0,41379.773426
2018-01-22 01:00:00+00:00,BINANCE:BTCUSDT,11530.0,11926.35,9900.24,10760.05,43752.606791
2018-01-23 01:00:00+00:00,BINANCE:BTCUSDT,10760.05,11399.0,9905.0,10799.18,37473.922552
2018-01-24 01:00:00+00:00,BINANCE:BTCUSDT,10799.14,11570.48,10500.0,11349.99,27158.587762
2018-01-25 01:00:00+00:00,BINANCE:BTCUSDT,11349.96,11794.05,10950.21,11175.27,20839.954183
2018-01-26 01:00:00+00:00,BINANCE:BTCUSDT,11184.7,11643.0,10311.15,11089.0,33056.87196
2018-01-27 01:00:00+00:00,BINANCE:BTCUSDT,11089.0,11650.0,10842.69,11491.0,18860.768345
2018-01-28 01:00:00+00:00,BINANCE:BTCUSDT,11499.98,12244.0,11408.0,11879.95,16887.339524
2018-01-29 01:00:00+00:00,BINANCE:BTCUSDT,11879.95,11975.02,11139.55,11251.0,14170.377538
2018-01-30 01:00:00+00:00,BINANCE:BTCUSDT,11250.11,11308.42,9900.0,10237.51,25554.372946
2018-01-31 01:00:00+00:00,BINANCE:BTCUSDT,10230.0,10425.85,9700.0,10285.1,18015.956805
2018-02-01 01:00:00+00:00,BINANCE:BTCUSDT,10285.1,10335.0,8750.99,9224.52,33564.764311
2018-02-02 01:00:00+00:00,BINANCE:BTCUSDT,9224.52,9250.0,8010.02,8873.03,49971.626975
2018-02-03 01:00:00+00:00,BINANCE:BTCUSDT,8873.03,9473.01,8229.0,9199.96,28725.000735
2018-02-04 01:00:00+00:00,BINANCE:BTCUSDT,9199.96,9368.0,7930.0,8184.81,32014.308449
2018-02-05 01:00:00+00:00,BINANCE:BTCUSDT,8179.99,8382.8,6625.0,6939.99,63402.314482
2018-02-06 01:00:00+00:00,BINANCE:BTCUSDT,6939.63,7878.0,6000.01,7652.14,100201.500307
2018-02-07 01:00:00+00:00,BINANCE:BTCUSDT,7655.02,8476.0,7150.01,7599.0,60778.460497
2018-02-08 01:00:00+00:00,BINANCE:BTCUSDT,7599.0,7844.0,7572.09,7784.02,1521.537318
2018-02-09 01:00:00+00:00,BINANCE:BTCUSDT,7789.9,8738.0,7789.9,8683.92,20482.910825
2018-02-10 01:00:00+00:00,BINANCE:BTCUSDT,8683.92,9065.78,8120.0,8533.98,49379.853135
2018-02-11 01:00:00+00:00,BINANCE:BTCUSDT,8533.99,8549.0,7726.53,8063.88,45025.187952
2018-02-12 01:00:00+00:00,BINANCE:BTCUSDT,8063.82,8989.0,8053.0,8903.0,41987.85049
2018-02-13 01:00:00+00:00,BINANCE:BTCUSDT,8903.0,8950.0,8351.0,8539.9,35454.972956
2018-02-14 01:00:00+00:00,BINANCE:BTCUSDT,8535.17,9489.6,8533.0,9449.99,40811.952867
2018-02-15 01:00:00+00:00,BINANCE:BTCUSDT,9449.98,10219.5,9301.5,10000.09,52427.596715
2018-02-16 01:00:00+00:00,BINANCE:BTCUSDT,10000.89,10323.37,9666.0,10159.98,38161.205974
2018-02-17 01:00:00+00:00,BINANCE:BTCUSDT,10156.07,11075.07,10050.0,11039.55,41882.108407
2018-02-18 01:00:00+00:00,BINANCE:BTCUSDT,11039.55,11274.0,10080.0,10383.43,61137.380728
2018-02-19 01:00:00+00:00,BINANCE:BTCUSDT,10375.01,11250.0,10270.33,11153.0,40831.417131
2018-02-20 01:00:00+00:00,BINANCE:BTCUSDT,11147.11,11786.01,11100.59,11200.99,48153.354288
2018-02-21 01:00:00+00:00,BINANCE:BTCUSDT,11195.07,11304.03,10200.0,10437.6,68113.818754
2018-02-22 01:00:00+00:00,BINANCE:BTCUSDT,10439.02,10933.44,9679.0,9811.04,67060.166483
2018-02-23 01:00:00+00:00,BINANCE:BTCUSDT,9815.55,10435.0,9570.19,10131.04,57202.70237
2018-02-24 01:00:00+00:00,BINANCE:BTCUSDT,10131.04,10496.97,9352.0,9694.51,40888.156299
2018-02-25 01:00:00+00:00,BINANCE:BTCUSDT,9694.51,9847.0,9274.8,9590.0,28373.517586
2018-02-26 01:00:00+00:00,BINANCE:BTCUSDT,9590.0,10444.32,9350.0,10324.0,34878.292756
2018-02-27 01:00:00+00:00,BINANCE:BTCUSDT,10321.0,10870.0,10121.0,10569.04,30705.385123
2018-02-28 01:00:00+00:00,BINANCE:BTCUSDT,10584.33,11098.0,10300.0,10326.76,30800.983782
2018-03-01 01:00:00+00:00,BINANCE:BTCUSDT,10325.64,11060.41,10240.0,10920.0,25092.55393
2018-03-02 01:00:00+00:00,BINANCE:BTCUSDT,10923.36,11200.0,10770.0,11039.0,23910.71009
2018-03-03 01:00:00+00:00,BINANCE:BTCUSDT,11038.99,11544.0,11015.01,11464.48,21287.15328
2018-03-04 01:00:00+00:00,BINANCE:BTCUSDT,11464.47,11565.0,11050.02,11515.0,17122.482572
2018-03-05 01:00:00+00:00,BINANCE:BTCUSDT,11515.0,11710.0,11415.01,11454.0,15144.231063
2018-03-06 01:00:00+00:00,BINANCE:BTCUSDT,11455.0,11455.0,10555.48,10716.48,29515.572363
2018-03-07 01:00:00+00:00,BINANCE:BTCUSDT,10716.48,10899.0,9389.31,9910.0,50647.67108
2018-03-08 01:00:00+00:00,BINANCE:BTCUSDT,9910.0,10099.0,9060.0,9271.64,41109.473226
2018-03-09 01:00:00+00:00,BINANCE:BTCUSDT,9267.07,9410.0,8329.0,9227.0,64112.291407
2018-03-10 01:00:00+00:00,BINANCE:BTCUSDT,9230.0,9490.0,8667.07,8770.22,37180.012857
2018-03-11 01:00:00+00:00,BINANCE:BTCUSDT,8770.22,9740.0,8450.0,9533.57,44325.973386
2018-03-12 01:00:00+00:00,BINANCE:BTCUSDT,9533.57,9888.88,8780.0,9131.34,42230.347513
2018-03-13 01:00:00+00:00,BINANCE:BTCUSDT,9131.34,9474.0,8823.0,9150.0,40191.409358
2018-03-14 01:00:00+00:00,BINANCE:BTCUSDT,9151.92,9333.78,7900.28,8170.0,49708.094108
2018-03-15 01:00:00+00:00,BINANCE:BTCUSDT,8184.01,8430.0,7650.0,8240.98,52291.022277
2018-03-16 01:00:00+00:00,BINANCE:BTCUSDT,8240.98,8611.64,7900.0,8260.0,38815.409893
2018-03-17 01:00:00+00:00,BINANCE:BTCUSDT,8260.0,8348.62,7721.99,7824.8,33110.206329
