date,symbol,open,high,low,close,volume
1997-11-21 00:00:00+00:00,CME_MINI:ES1!,962.5,971.0,957.5,969.5,7759.0
1997-11-24 00:00:00+00:00,CME_MINI:ES1!,968.5,969.0,947.0,949.75,10626.0
1997-11-25 00:00:00+00:00,CME_MINI:ES1!,950.0,957.5,944.75,951.75,6905.0
1997-11-26 00:00:00+00:00,CME_MINI:ES1!,952.0,959.75,948.75,955.0,2113.0
1997-11-28 00:00:00+00:00,CME_MINI:ES1!,954.75,962.25,953.75,955.0,10503.0
1997-12-01 00:00:00+00:00,CME_MINI:ES1!,955.5,979.5,955.5,979.5,10021.0
1997-12-02 00:00:00+00:00,CME_MINI:ES1!,980.0,982.0,972.0,975.0,12160.0
1997-12-03 00:00:00+00:00,CME_MINI:ES1!,974.75,981.25,969.0,977.5,12238.0
1997-12-04 00:00:00+00:00,CME_MINI:ES1!,977.5,985.75,972.5,977.0,14021.0
1997-12-05 00:00:00+00:00,CME_MINI:ES1!,976.25,989.0,963.0,986.5,8595.0
1997-12-08 00:00:00+00:00,CME_MINI:ES1!,986.5,989.75,980.5,984.5,11308.0
1997-12-09 00:00:00+00:00,CME_MINI:ES1!,984.75,986.25,974.5,979.0,11609.0
1997-12-10 00:00:00+00:00,CME_MINI:ES1!,978.75,979.75,963.5,970.25,3858.0
1997-12-11 00:00:00+00:00,CME_MINI:ES1!,969.75,970.25,951.25,954.5,1270.0
1997-12-12 00:00:00+00:00,CME_MINI:ES1!,948.5,965.0,946.75,955.5,1084.0
1997-12-15 00:00:00+00:00,CME_MINI:ES1!,966.75,978.5,960.5,974.25,9155.0
1997-12-16 00:00:00+00:00,CME_MINI:ES1!,973.5,985.75,973.25,980.5,9590.0
1997-12-17 00:00:00+00:00,CME_MINI:ES1!,980.25,988.0,974.5,975.5,12068.0
1997-12-18 00:00:00+00:00,CME_MINI:ES1!,975.25,976.5,960.5,965.0,15892.0
1997-12-19 00:00:00+00:00,CME_MINI:ES1!,964.0,964.0,957.5,957.5,9434.0
1997-12-22 00:00:00+00:00,CME_MINI:ES1!,956.75,962.75,956.75,962.75,6200.0
1997-12-23 00:00:00+00:00,CME_MINI:ES1!,962.75,965.0,944.0,945.0,3671.0
1997-12-24 00:00:00+00:00,CME_MINI:ES1!,944.75,953.5,941.5,942.25,1907.0
1997-12-26 00:00:00+00:00,CME_MINI:ES1!,944.0,949.5,943.0,946.0,1907.0
1997-12-29 00:00:00+00:00,CME_MINI:ES1!,945.5,966.5,941.25,965.75,6556.0
1997-12-30 00:00:00+00:00,CME_MINI:ES1!,966.5,980.5,965.5,979.25,5283.0
1997-12-31 00:00:00+00:00,CME_MINI:ES1!,979.5,984.0,975.25,979.0,4654.0
1998-01-02 00:00:00+00:00,CME_MINI:ES1!,979.25,984.75,972.5,984.75,12496.0
1998-01-05 00:00:00+00:00,CME_MINI:ES1!,987.0,992.75,976.5,987.0,12950.0
1998-01-06 00:00:00+00:00,CME_MINI:ES1!,987.0,987.75,970.5,971.0,13629.0
1998-01-07 00:00:00+00:00,CME_MINI:ES1!,970.75,974.75,960.5,974.0,13767.0
1998-01-08 00:00:00+00:00,CME_MINI:ES1!,973.75,977.25,960.5,961.25,18484.0
1998-01-09 00:00:00+00:00,CME_MINI:ES1!,962.0,963.0,925.5,929.5,20954.0
1998-01-12 00:00:00+00:00,CME_MINI:ES1!,929.0,948.25,914.5,945.5,12493.0
1998-01-13 00:00:00+00:00,CME_MINI:ES1!,945.5,960.0,944.5,959.5,12534.0
1998-01-14 00:00:00+00:00,CME_MINI:ES1!,960.0,966.25,953.75,963.25,11962.0
1998-01-15 00:00:00+00:00,CME_MINI:ES1!,963.5,964.0,954.75,955.0,10032.0
1998-01-16 00:00:00+00:00,CME_MINI:ES1!,955.0,972.75,952.5,968.5,10321.0
1998-01-20 00:00:00+00:00,CME_MINI:ES1!,968.5,986.0,966.75,985.25,14658.0
1998-01-21 00:00:00+00:00,CME_MINI:ES1!,984.5,985.25,967.5,975.5,15422.0
1998-01-22 00:00:00+00:00,CME_MINI:ES1!,977.25,977.5,964.25,966.25,15769.0
1998-01-23 00:00:00+00:00,CME_MINI:ES1!,966.0,972.5,955.0,964.5,12059.0
1998-01-26 00:00:00+00:00,CME_MINI:ES1!,961.0,969.75,953.5,963.5,15501.0
1998-01-27 00:00:00+00:00,CME_MINI:ES1!,963.25,979.75,960.75,973.75,13140.0
1998-01-28 00:00:00+00:00,CME_MINI:ES1!,974.0,985.0,973.0,982.0,13732.0
1998-01-29 00:00:00+00:00,CME_MINI:ES1!,982.0,999.0,979.75,987.0,14178.0
1998-01-30 00:00:00+00:00,CME_MINI:ES1!,987.75,993.5,984.0,987.75,12241.0
1998-02-02 00:00:00+00:00,CME_MINI:ES1!,988.0,1009.0,987.75,1004.0,11133.0
1998-02-03 00:00:00+00:00,CME_MINI:ES1!,1002.75,1011.75,1001.25,1010.75,13851.0
1998-02-04 00:00:00+00:00,CME_MINI:ES1!,1011.0,1014.75,1002.75,1009.75,13655.0
1998-02-05 00:00:00+00:00,CME_MINI:ES1!,1009.5,1019.25,1004.0,1009.5,13169.0
1998-02-06 00:00:00+00:00,CME_MINI:ES1!,1009.0,1019.0,1008.0,1018.5,11431.0
1998-02-09 00:00:00+00:00,CME_MINI:ES1!,1019.0,1022.0,1010.25,1015.0,12783.0
1998-02-10 00:00:00+00:00,CME_MINI:ES1!,1014.75,1027.75,1012.5,1024.25,9479.0
1998-02-11 00:00:00+00:00,CME_MINI:ES1!,1024.0,1026.5,1019.5,1023.75,13278.0
1998-02-12 00:00:00+00:00,CME_MINI:ES1!,1023.5,1031.5,1011.25,1026.75,6939.0
1998-02-13 00:00:00+00:00,CME_MINI:ES1!,1026.75,1028.25,1020.75,1022.25,9204.0
1998-02-17 00:00:00+00:00,CME_MINI:ES1!,1022.5,1033.5,1017.5,1027.5,12052.0
1998-02-18 00:00:00+00:00,CME_MINI:ES1!,1027.5,1036.0,1024.0,1035.25,11393.0
1998-02-19 00:00:00+00:00,CME_MINI:ES1!,1035.5,1038.0,1024.75,1030.75,11520.0
1998-02-20 00:00:00+00:00,CME_MINI:ES1!,1030.25,1038.0,1024.75,1037.5,11424.0
1998-02-23 00:00:00+00:00,CME_MINI:ES1!,1037.25,1045.75,1033.75,1041.25,13681.0
1998-02-24 00:00:00+00:00,CME_MINI:ES1!,1041.5,1041.75,1030.25,1033.75,9898.0
1998-02-25 00:00:00+00:00,CME_MINI:ES1!,1033.25,1049.5,1032.75,1045.5,10694.0
1998-02-26 00:00:00+00:00,CME_MINI:ES1!,1045.5,1052.5,1042.0,1052.0,10142.0
1998-02-27 00:00:00+00:00,CME_MINI:ES1!,1050.5,1055.0,1046.0,1050.5,10898.0
1998-03-02 00:00:00+00:00,CME_MINI:ES1!,1049.25,1057.0,1046.5,1050.0,12346.0
1998-03-03 00:00:00+00:00,CME_MINI:ES1!,1049.5,1056.5,1044.75,1055.5,13469.0
1998-03-04 00:00:00+00:00,CME_MINI:ES1!,1055.25,1055.5,1043.5,1048.0,16113.0
1998-03-05 00:00:00+00:00,CME_MINI:ES1!,1045.75,1046.0,1032.0,1038.75,13961.0
1998-03-06 00:00:00+00:00,CME_MINI:ES1!,1038.5,1058.0,1034.5,1057.25,11339.0
1998-03-09 00:00:00+00:00,CME_MINI:ES1!,1054.0,1061.5,1051.0,1054.0,5483.0
1998-03-10 00:00:00+00:00,CME_MINI:ES1!,1054.0,1067.25,1053.25,1065.0,18511.0
1998-03-11 00:00:00+00:00,CME_MINI:ES1!,1065.0,1071.0,1064.25,1068.5,3177.0
1998-03-12 00:00:00+00:00,CME_MINI:ES1!,1068.5,1073.5,1063.5,1072.5,1559.0
1998-03-13 00:00:00+00:00,CME_MINI:ES1!,1072.25,1080.0,1067.0,1069.5,1916.0
1998-03-16 00:00:00+00:00,CME_MINI:ES1!,1069.25,1081.0,1065.25,1080.0,990.0
1998-03-17 00:00:00+00:00,CME_MINI:ES1!,1091.25,1094.25,1086.0,1094.25,10975.0
1998-03-18 00:00:00+00:00,CME_MINI:ES1!,1094.0,1098.0,1089.25,1097.75,9655.0
1998-03-19 00:00:00+00:00,CME_MINI:ES1!,1097.25,1102.0,1095.75,1101.75,12649.0
1998-03-20 00:00:00+00:00,CME_MINI:ES1!,1103.75,1113.75,1100.5,1111.25,12448.0
1998-03-23 00:00:00+00:00,CME_MINI:ES1!,1110.5,1113.5,1104.0,1108.25,11597.0
1998-03-24 00:00:00+00:00,CME_MINI:ES1!,1108.5,1119.25,1107.5,1117.0,16114.0
1998-03-25 00:00:00+00:00,CME_MINI:ES1!,1117.0,1125.25,1102.5,1113.75,12935.0
1998-03-26 00:00:00+00:00,CME_MINI:ES1!,1113.75,1118.0,1107.0,1110.75,12520.0
1998-03-27 00:00:00+00:00,CME_MINI:ES1!,1110.75,1119.5,1098.75,1107.5,9612.0
1998-03-30 01:00:00+00:00,CME_MINI:ES1!,1106.25,1111.0,1100.25,1105.75,13402.0
1998-03-31 01:00:00+00:00,CME_MINI:ES1!,1105.5,1122.25,1104.25,1110.5,14196.0
1998-04-01 01:00:00+00:00,CME_MINI:ES1!,1109.75,1121.25,1104.25,1118.25,12974.0
1998-04-02 01:00:00+00:00,CME_MINI:ES1!,1119.0,1132.75,1116.0,1131.0,13143.0
1998-04-03 01:00:00+00:00,CME_MINI:ES1!,1131.0,1137.5,1128.0,1134.75,12649.0
1998-04-06 00:00:00+00:00,CME_MINI:ES1!,1134.5,1142.5,1126.75,1127.0,15526.0
1998-04-07 00:00:00+00:00,CME_MINI:ES1!,1127.25,1131.0,1110.5,1119.0,14438.0
1998-04-08 00:00:00+00:00,CME_MINI:ES1!,1118.5,1123.5,1105.0,1111.75,9949.0
1998-04-09 00:00:00+00:00,CME_MINI:ES1!,1112.5,1121.25,1111.5,1119.5,12475.0
1998-04-13 00:00:00+00:00,CME_MINI:ES1!,1119.0,1124.25,1107.5,1117.25,11592.0
1998-04-14 00:00:00+00:00,CME_MINI:ES1!,1117.25,1126.0,1116.25,1125.0,12867.0
1998-04-15 00:00:00+00:00,CME_MINI:ES1!,1123.75,1128.75,1119.5,1128.25,15857.0
1998-04-16 00:00:00+00:00,CME_MINI:ES1!,1128.25,1129.0,1111.75,1115.5,14482.0
1998-04-17 00:00:00+00:00,CME_MINI:ES1!,1116.5,1131.5,1105.75,1130.5,11974.0
1998-04-20 00:00:00+00:00,CME_MINI:ES1!,1130.5,1132.75,1125.0,1129.0,14906.0
1998-04-21 00:00:00+00:00,CME_MINI:ES1!,1129.0,1137.5,1125.75,1135.5,10524.0
1998-04-22 00:00:00+00:00,CME_MINI:ES1!,1135.0,1140.0,1133.25,1136.5,15465.0
1998-04-23 00:00:00+00:00,CME_MINI:ES1!,1136.0,1136.25,1123.5,1126.5,15528.0
1998-04-24 00:00:00+00:00,CME_MINI:ES1!,1125.5,1130.5,1109.0,1112.75,20446.0
1998-04-27 00:00:00+00:00,CME_MINI:ES1!,1112.0,1113.75,1081.5,1093.5,17633.0
1998-04-28 00:00:00+00:00,CME_MINI:ES1!,1093.5,1103.0,1087.0,1091.0,16528.0
1998-04-29 00:00:00+00:00,CME_MINI:ES1!,1091.25,1104.0,1088.75,1096.75,14637.0
1998-04-30 00:00:00+00:00,CME_MINI:ES1!,1096.75,1124.0,1094.5,1119.25,9821.0
1998-05-01 00:00:00+00:00,CME_MINI:ES1!,1119.25,1130.25,1117.75,1129.5,14285.0
1998-05-04 00:00:00+00:00,CME_MINI:ES1!,1129.5,1137.0,1126.0,1128.0,16189.0
1998-05-05 00:00:00+00:00,CME_MINI:ES1!,1127.75,1128.25,1114.75,1120.0,16308.0
1998-05-06 00:00:00+00:00,CME_MINI:ES1!,1120.0,1124.5,1106.25,1106.75,15160.0
1998-05-07 00:00:00+00:00,CME_MINI:ES1!,1098.75,1111.0,1097.25,1098.25,14932.0
1998-05-08 00:00:00+00:00,CME_MINI:ES1!,1098.75,1116.75,1096.0,1115.5,14761.0
1998-05-11 00:00:00+00:00,CME_MINI:ES1!,1115.5,1124.75,1107.25,1112.25,16837.0
1998-05-12 00:00:00+00:00,CME_MINI:ES1!,1111.5,1123.0,1106.5,1122.0,14355.0
1998-05-13 00:00:00+00:00,CME_MINI:ES1!,1122.0,1128.0,1118.5,1124.0,16456.0
1998-05-14 00:00:00+00:00,CME_MINI:ES1!,1124.0,1129.25,1116.0,1119.5,12291.0
1998-05-15 00:00:00+00:00,CME_MINI:ES1!,1119.5,1123.5,1110.0,1112.5,13501.0
1998-05-18 00:00:00+00:00,CME_MINI:ES1!,1110.5,1117.25,1100.5,1108.25,15008.0
1998-05-19 00:00:00+00:00,CME_MINI:ES1!,1109.5,1118.75,1107.5,1115.5,15040.0
1998-05-20 00:00:00+00:00,CME_MINI:ES1!,1114.75,1124.75,1110.5,1124.0,14163.0
1998-05-21 00:00:00+00:00,CME_MINI:ES1!,1125.0,1128.75,1114.5,1118.25,8076.0
1998-05-22 00:00:00+00:00,CME_MINI:ES1!,1118.0,1121.25,1110.75,1114.0,14598.0
1998-05-26 00:00:00+00:00,CME_MINI:ES1!,1112.5,1120.75,1092.0,1094.0,21843.0
1998-05-27 00:00:00+00:00,CME_MINI:ES1!,1095.0,1098.5,1075.0,1096.5,15808.0
1998-05-28 00:00:00+00:00,CME_MINI:ES1!,1097.25,1103.25,1091.0,1100.75,9938.0
1998-05-29 00:00:00+00:00,CME_MINI:ES1!,1101.0,1107.75,1090.75,1090.75,17755.0
1998-06-01 00:00:00+00:00,CME_MINI:ES1!,1090.0,1101.5,1084.5,1095.25,17710.0
1998-06-02 00:00:00+00:00,CME_MINI:ES1!,1095.25,1102.5,1091.0,1095.75,14502.0
1998-06-03 00:00:00+00:00,CME_MINI:ES1!,1095.5,1100.25,1078.0,1078.25,18017.0
1998-06-04 00:00:00+00:00,CME_MINI:ES1!,1078.0,1099.0,1077.25,1097.75,16626.0
1998-06-05 00:00:00+00:00,CME_MINI:ES1!,1097.5,1118.0,1094.5,1117.5,11913.0
1998-06-08 00:00:00+00:00,CME_MINI:ES1!,1117.25,1122.5,1114.5,1117.0,12003.0
1998-06-09 00:00:00+00:00,CME_MINI:ES1!,1116.75,1122.0,1112.75,1119.5,18740.0
1998-06-10 00:00:00+00:00,CME_MINI:ES1!,1119.5,1127.75,1109.5,1113.0,3898.0
1998-06-11 00:00:00+00:00,CME_MINI:ES1!,1113.25,1116.0,1090.0,1092.0,1815.0
1998-06-12 00:00:00+00:00,CME_MINI:ES1!,1093.0,1102.0,1081.0,1100.5,1224.0
1998-06-15 00:00:00+00:00,CME_MINI:ES1!,1101.5,1103.5,1073.5,1073.75,695.0
1998-06-16 00:00:00+00:00,CME_MINI:ES1!,1085.0,1100.5,1082.75,1099.5,17820.0
1998-06-17 00:00:00+00:00,CME_MINI:ES1!,1099.25,1126.75,1098.5,1122.0,13415.0
1998-06-18 00:00:00+00:00,CME_MINI:ES1!,1122.0,1127.0,1116.0,1118.0,11683.0
1998-06-19 00:00:00+00:00,CME_MINI:ES1!,1118.25,1124.0,1107.75,1112.25,15263.0
1998-06-22 00:00:00+00:00,CME_MINI:ES1!,1110.5,1121.5,1107.75,1116.75,16122.0
1998-06-23 00:00:00+00:00,CME_MINI:ES1!,1116.5,1131.75,1114.75,1130.0,18975.0
1998-06-24 00:00:00+00:00,CME_MINI:ES1!,1130.0,1147.5,1126.25,1145.5,18661.0
1998-06-25 00:00:00+00:00,CME_MINI:ES1!,1146.75,1154.5,1138.5,1143.5,11984.0
1998-06-26 00:00:00+00:00,CME_MINI:ES1!,1143.5,1149.0,1141.5,1147.5,14366.0
1998-06-29 00:00:00+00:00,CME_MINI:ES1!,1147.75,1158.0,1147.5,1151.5,16837.0
1998-06-30 00:00:00+00:00,CME_MINI:ES1!,1151.75,1153.5,1141.0,1143.0,14920.0
1998-07-01 00:00:00+00:00,CME_MINI:ES1!,1143.0,1159.0,1142.5,1156.5,8434.0
1998-07-02 00:00:00+00:00,CME_MINI:ES1!,1156.5,1159.5,1151.75,1158.0,13732.0
1998-07-06 00:00:00+00:00,CME_MINI:ES1!,1158.25,1169.75,1155.75,1169.5,16202.0
1998-07-07 00:00:00+00:00,CME_MINI:ES1!,1169.5,1171.25,1162.5,1167.25,13778.0
1998-07-08 00:00:00+00:00,CME_MINI:ES1!,1167.0,1177.75,1165.0,1175.0,17298.0
1998-07-09 00:00:00+00:00,CME_MINI:ES1!,1175.0,1176.75,1164.75,1167.5,19267.0
1998-07-10 00:00:00+00:00,CME_MINI:ES1!,1167.5,1177.5,1159.5,1172.5,15632.0
1998-07-13 00:00:00+00:00,CME_MINI:ES1!,1170.25,1176.75,1164.0,1173.75,15024.0
1998-07-14 00:00:00+00:00,CME_MINI:ES1!,1173.5,1189.75,1173.0,1185.75,15795.0
1998-07-15 00:00:00+00:00,CME_MINI:ES1!,1183.75,1190.5,1182.75,1183.5,16150.0
1998-07-16 00:00:00+00:00,CME_MINI:ES1!,1183.5,1193.5,1178.25,1191.25,10586.0
1998-07-17 00:00:00+00:00,CME_MINI:ES1!,1191.0,1197.0,1190.5,1193.75,15984.0
1998-07-20 00:00:00+00:00,CME_MINI:ES1!,1193.75,1199.75,1187.0,1193.5,21210.0
1998-07-21 00:00:00+00:00,CME_MINI:ES1!,1193.75,1196.75,1170.25,1172.75,21911.0
1998-07-22 00:00:00+00:00,CME_MINI:ES1!,1172.5,1177.0,1162.0,1172.0,21478.0
1998-07-23 00:00:00+00:00,CME_MINI:ES1!,1172.5,1175.0,1146.0,1147.5,19845.0
1998-07-24 00:00:00+00:00,CME_MINI:ES1!,1147.5,1156.75,1135.25,1147.5,20407.0
1998-07-27 00:00:00+00:00,CME_MINI:ES1!,1146.0,1155.0,1134.0,1153.25,26083.0
1998-07-28 00:00:00+00:00,CME_MINI:ES1!,1153.5,1154.75,1121.75,1135.5,21024.0
1998-07-29 00:00:00+00:00,CME_MINI:ES1!,1135.5,1145.75,1126.5,1129.25,16517.0
1998-07-30 00:00:00+00:00,CME_MINI:ES1!,1129.75,1150.5,1129.0,1146.0,18407.0
1998-07-31 00:00:00+00:00,CME_MINI:ES1!,1146.25,1149.25,1116.25,1123.0,20115.0
1998-08-03 00:00:00+00:00,CME_MINI:ES1!,1122.25,1128.25,1114.25,1117.5,29260.0
1998-08-04 00:00:00+00:00,CME_MINI:ES1!,1118.25,1126.75,1073.5,1074.0,25746.0
1998-08-05 00:00:00+00:00,CME_MINI:ES1!,1073.75,1092.0,1060.0,1088.5,17365.0
1998-08-06 00:00:00+00:00,CME_MINI:ES1!,1089.5,1097.5,1078.5,1092.5,20317.0
1998-08-07 00:00:00+00:00,CME_MINI:ES1!,1093.5,1108.5,1087.75,1094.75,8046.0
1998-08-10 00:00:00+00:00,CME_MINI:ES1!,1093.5,1098.0,1085.5,1088.5,20115.0
1998-08-11 00:00:00+00:00,CME_MINI:ES1!,1088.25,1090.25,1058.0,1071.0,18109.0
1998-08-12 00:00:00+00:00,CME_MINI:ES1!,1071.5,1091.25,1070.0,1090.5,20928.0
1998-08-13 00:00:00+00:00,CME_MINI:ES1!,1090.25,1097.75,1075.5,1075.75,20234.0
1998-08-14 00:00:00+00:00,CME_MINI:ES1!,1075.25,1089.0,1059.75,1062.25,22802.0
1998-08-17 00:00:00+00:00,CME_MINI:ES1!,1063.25,1087.5,1048.0,1084.5,19324.0
1998-08-18 00:00:00+00:00,CME_MINI:ES1!,1085.0,1107.0,1080.75,1106.0,19253.0
1998-08-19 00:00:00+00:00,CME_MINI:ES1!,1106.75,1113.0,1098.0,1102.75,19719.0
1998-08-20 00:00:00+00:00,CME_MINI:ES1!,1102.75,1105.5,1092.75,1094.5,23522.0
1998-08-21 00:00:00+00:00,CME_MINI:ES1!,1094.25,1096.0,1055.25,1086.75,21724.0
1998-08-24 00:00:00+00:00,CME_MINI:ES1!,1086.75,1098.75,1080.5,1093.25,20269.0
1998-08-25 00:00:00+00:00,CME_MINI:ES1!,1093.0,1111.0,1088.25,1095.5,25417.0
1998-08-26 00:00:00+00:00,CME_MINI:ES1!,1093.5,1096.5,1077.5,1087.75,27304.0
1998-08-27 00:00:00+00:00,CME_MINI:ES1!,1087.75,1090.0,1034.0,1036.0,26269.0
1998-08-28 00:00:00+00:00,CME_MINI:ES1!,1035.5,1057.0,1020.0,1031.0,29312.0
1998-08-31 00:00:00+00:00,CME_MINI:ES1!,1030.75,1041.0,952.0,954.0,29568.0
1998-09-01 00:00:00+00:00,CME_MINI:ES1!,951.75,1004.75,935.0,999.5,22276.0
1998-09-02 00:00:00+00:00,CME_MINI:ES1!,999.75,1015.0,986.0,990.75,22137.0
1998-09-03 00:00:00+00:00,CME_MINI:ES1!,991.25,991.75,965.0,985.5,18208.0
1998-09-04 00:00:00+00:00,CME_MINI:ES1!,985.0,994.25,954.5,976.0,17972.0
1998-09-08 00:00:00+00:00,CME_MINI:ES1!,977.5,1027.5,977.0,1027.5,23001.0
1998-09-09 00:00:00+00:00,CME_MINI:ES1!,1026.5,1029.0,1002.0,1003.0,6006.0
1998-09-10 00:00:00+00:00,CME_MINI:ES1!,1002.5,1003.75,966.0,969.5,2018.0
1998-09-11 00:00:00+00:00,CME_MINI:ES1!,972.0,1016.0,958.0,1013.25,989.0
1998-09-14 00:00:00+00:00,CME_MINI:ES1!,1017.0,1041.5,1011.25,1030.25,1101.0
1998-09-15 00:00:00+00:00,CME_MINI:ES1!,1039.5,1049.0,1030.5,1046.5,24310.0
1998-09-16 00:00:00+00:00,CME_MINI:ES1!,1046.75,1059.5,1038.5,1058.25,21999.0
1998-09-17 00:00:00+00:00,CME_MINI:ES1!,1057.75,1059.25,1024.75,1029.5,16957.0
1998-09-18 00:00:00+00:00,CME_MINI:ES1!,1028.5,1038.0,1021.25,1031.0,13726.0
1998-09-21 00:00:00+00:00,CME_MINI:ES1!,1030.5,1030.5,1030.5,1030.5,16259.0
1998-09-22 00:00:00+00:00,CME_MINI:ES1!,1031.0,1044.75,1030.25,1039.5,19017.0
1998-09-23 00:00:00+00:00,CME_MINI:ES1!,1039.25,1079.25,1034.75,1077.75,16503.0
1998-09-24 00:00:00+00:00,CME_MINI:ES1!,1078.0,1080.75,1041.0,1053.75,18789.0
1998-09-25 00:00:00+00:00,CME_MINI:ES1!,1053.0,1063.5,1032.0,1051.0,21412.0
1998-09-28 00:00:00+00:00,CME_MINI:ES1!,1050.25,1072.0,1049.0,1063.25,19409.0
