,date,symbol,open,high,low,close,volume
26,1986-01-09 01:00:00+00:00,ICEUS:DX1!,124.85,125.36,122.85,123.25,0.0
27,1986-01-10 01:00:00+00:00,ICEUS:DX1!,124.1,124.9,123.6,124.53,0.0
28,1986-01-12 23:00:00+00:00,ICEUS:DX1!,125.1,125.62,124.47,124.89,0.0
29,1986-01-14 01:00:00+00:00,ICEUS:DX1!,125.05,125.3,124.68,125.18,0.0
30,1986-01-15 01:00:00+00:00,ICEUS:DX1!,125.0,125.0,124.35,124.5,0.0
31,1986-01-16 01:00:00+00:00,ICEUS:DX1!,124.25,124.98,124.22,124.83,0.0
32,1986-01-17 01:00:00+00:00,ICEUS:DX1!,124.82,124.95,124.4,124.93,0.0
33,1986-01-19 23:00:00+00:00,ICEUS:DX1!,125.15,125.39,124.65,124.83,0.0
34,1986-01-21 01:00:00+00:00,ICEUS:DX1!,124.75,125.12,124.45,124.85,0.0
35,1986-01-22 01:00:00+00:00,ICEUS:DX1!,125.1,125.25,124.1,125.0,0.0
36,1986-01-23 01:00:00+00:00,ICEUS:DX1!,124.8,124.98,124.6,124.61,0.0
37,1986-01-24 01:00:00+00:00,ICEUS:DX1!,123.6,123.8,122.91,123.12,0.0
38,1986-01-26 23:00:00+00:00,ICEUS:DX1!,122.9,123.0,122.57,122.7,0.0
39,1986-01-28 01:00:00+00:00,ICEUS:DX1!,122.5,122.89,122.25,122.41,0.0
40,1986-01-29 01:00:00+00:00,ICEUS:DX1!,122.08,122.35,121.95,122.23,0.0
41,1986-01-30 01:00:00+00:00,ICEUS:DX1!,122.26,122.26,121.4,121.5,0.0
42,1986-01-31 01:00:00+00:00,ICEUS:DX1!,121.9,122.3,121.7,121.91,0.0
43,1986-02-02 23:00:00+00:00,ICEUS:DX1!,122.1,122.75,122.05,122.35,0.0
44,1986-02-04 01:00:00+00:00,ICEUS:DX1!,123.4,123.55,122.81,123.08,0.0
45,1986-02-05 01:00:00+00:00,ICEUS:DX1!,122.8,122.8,121.61,121.75,0.0
46,1986-02-06 01:00:00+00:00,ICEUS:DX1!,121.61,122.6,121.32,122.2,0.0
47,1986-02-07 01:00:00+00:00,ICEUS:DX1!,122.0,122.75,121.95,122.12,0.0
48,1986-02-09 23:00:00+00:00,ICEUS:DX1!,121.27,121.36,120.62,120.81,0.0
49,1986-02-11 01:00:00+00:00,ICEUS:DX1!,120.75,120.95,120.41,120.68,0.0
50,1986-02-12 01:00:00+00:00,ICEUS:DX1!,119.95,120.54,119.94,120.2,0.0
51,1986-02-13 01:00:00+00:00,ICEUS:DX1!,120.3,120.5,119.15,119.33,0.0
52,1986-02-14 01:00:00+00:00,ICEUS:DX1!,119.55,119.6,118.78,118.82,0.0
53,1986-02-18 01:00:00+00:00,ICEUS:DX1!,119.2,119.25,118.05,118.11,0.0
54,1986-02-19 01:00:00+00:00,ICEUS:DX1!,117.5,118.2,115.93,117.3,0.0
55,1986-02-20 01:00:00+00:00,ICEUS:DX1!,117.1,117.91,116.85,117.2,0.0
56,1986-02-21 01:00:00+00:00,ICEUS:DX1!,118.2,118.3,117.1,117.15,0.0
57,1986-02-23 23:00:00+00:00,ICEUS:DX1!,116.65,117.3,116.05,116.2,0.0
58,1986-02-25 01:00:00+00:00,ICEUS:DX1!,115.25,116.0,114.9,115.65,0.0
59,1986-02-26 01:00:00+00:00,ICEUS:DX1!,115.35,115.8,114.4,114.89,0.0
60,1986-02-27 01:00:00+00:00,ICEUS:DX1!,113.65,115.4,113.48,114.35,0.0
61,1986-02-28 01:00:00+00:00,ICEUS:DX1!,114.66,115.4,114.15,115.15,0.0
62,1986-03-02 23:00:00+00:00,ICEUS:DX1!,115.06,115.15,114.2,114.22,0.0
63,1986-03-04 01:00:00+00:00,ICEUS:DX1!,114.3,114.35,113.65,113.74,0.0
64,1986-03-05 01:00:00+00:00,ICEUS:DX1!,114.68,116.75,114.68,116.1,0.0
65,1986-03-06 01:00:00+00:00,ICEUS:DX1!,115.55,115.9,115.09,115.27,0.0
66,1986-03-07 01:00:00+00:00,ICEUS:DX1!,115.4,115.5,114.5,115.07,0.0
67,1986-03-09 23:00:00+00:00,ICEUS:DX1!,116.22,116.9,115.95,116.21,0.0
68,1986-03-11 01:00:00+00:00,ICEUS:DX1!,116.17,116.3,115.6,115.75,0.0
69,1986-03-12 01:00:00+00:00,ICEUS:DX1!,115.78,116.5,115.65,116.1,0.0
70,1986-03-13 01:00:00+00:00,ICEUS:DX1!,116.5,117.0,116.35,116.9,0.0
71,1986-03-14 01:00:00+00:00,ICEUS:DX1!,115.2,115.5,114.99,115.5,0.0
72,1986-03-16 23:00:00+00:00,ICEUS:DX1!,115.4,115.6,115.0,115.35,0.0
73,1986-03-18 01:00:00+00:00,ICEUS:DX1!,115.15,115.6,114.77,114.97,0.0
74,1986-03-19 01:00:00+00:00,ICEUS:DX1!,115.6,115.9,115.3,115.62,0.0
75,1986-03-20 01:00:00+00:00,ICEUS:DX1!,115.25,115.45,114.85,114.88,0.0
76,1986-03-21 01:00:00+00:00,ICEUS:DX1!,114.9,115.0,114.28,114.67,0.0
77,1986-03-23 23:00:00+00:00,ICEUS:DX1!,117.0,117.4,116.3,117.39,0.0
78,1986-03-25 01:00:00+00:00,ICEUS:DX1!,117.8,119.05,117.8,118.62,0.0
79,1986-03-26 01:00:00+00:00,ICEUS:DX1!,118.9,119.45,118.2,118.7,0.0
80,1986-03-27 01:00:00+00:00,ICEUS:DX1!,117.8,118.4,117.65,118.22,0.0
81,1986-03-30 23:00:00+00:00,ICEUS:DX1!,119.1,119.5,118.05,118.08,0.0
82,1986-04-01 01:00:00+00:00,ICEUS:DX1!,118.1,118.7,117.65,118.37,0.0
83,1986-04-02 01:00:00+00:00,ICEUS:DX1!,119.2,119.65,119.1,119.25,0.0
84,1986-04-03 01:00:00+00:00,ICEUS:DX1!,119.68,120.8,119.6,120.38,0.0
85,1986-04-04 01:00:00+00:00,ICEUS:DX1!,120.75,121.3,120.55,121.1,0.0
86,1986-04-06 23:00:00+00:00,ICEUS:DX1!,121.4,121.7,120.51,120.7,0.0
87,1986-04-08 01:00:00+00:00,ICEUS:DX1!,118.8,119.18,118.55,118.55,0.0
88,1986-04-09 01:00:00+00:00,ICEUS:DX1!,118.55,119.0,118.25,118.85,0.0
89,1986-04-10 01:00:00+00:00,ICEUS:DX1!,118.65,118.81,116.9,117.13,0.0
90,1986-04-11 01:00:00+00:00,ICEUS:DX1!,117.15,117.8,116.94,117.65,0.0
91,1986-04-13 23:00:00+00:00,ICEUS:DX1!,118.0,118.15,117.5,117.69,0.0
92,1986-04-15 01:00:00+00:00,ICEUS:DX1!,118.05,118.15,117.3,117.77,0.0
93,1986-04-16 01:00:00+00:00,ICEUS:DX1!,115.87,116.06,115.4,115.48,0.0
94,1986-04-17 01:00:00+00:00,ICEUS:DX1!,114.7,115.3,114.05,114.75,0.0
95,1986-04-18 01:00:00+00:00,ICEUS:DX1!,114.09,114.25,112.75,112.93,0.0
96,1986-04-20 23:00:00+00:00,ICEUS:DX1!,113.55,113.65,113.1,113.35,0.0
97,1986-04-22 01:00:00+00:00,ICEUS:DX1!,112.8,113.82,112.6,112.72,0.0
98,1986-04-23 01:00:00+00:00,ICEUS:DX1!,112.55,113.17,112.45,112.71,0.0
99,1986-04-24 01:00:00+00:00,ICEUS:DX1!,112.85,113.38,112.78,113.0,0.0
100,1986-04-25 01:00:00+00:00,ICEUS:DX1!,113.3,113.42,111.15,111.35,0.0
101,1986-04-27 22:00:00+00:00,ICEUS:DX1!,111.8,111.86,111.35,111.58,0.0
102,1986-04-29 00:00:00+00:00,ICEUS:DX1!,111.9,112.2,111.7,112.19,0.0
103,1986-04-30 00:00:00+00:00,ICEUS:DX1!,112.55,113.09,111.4,112.62,0.0
104,1986-05-01 00:00:00+00:00,ICEUS:DX1!,112.9,114.38,112.85,114.02,0.0
105,1986-05-02 00:00:00+00:00,ICEUS:DX1!,113.7,114.15,113.1,113.48,0.0
106,1986-05-04 22:00:00+00:00,ICEUS:DX1!,112.05,112.3,111.57,111.61,0.0
107,1986-05-06 00:00:00+00:00,ICEUS:DX1!,113.7,113.75,112.21,112.41,0.0
108,1986-05-07 00:00:00+00:00,ICEUS:DX1!,112.62,112.77,111.55,111.8,0.0
109,1986-05-08 00:00:00+00:00,ICEUS:DX1!,111.3,112.1,110.8,112.04,0.0
110,1986-05-09 00:00:00+00:00,ICEUS:DX1!,111.4,111.75,111.15,111.43,0.0
111,1986-05-11 22:00:00+00:00,ICEUS:DX1!,111.0,111.2,110.5,110.61,0.0
112,1986-05-13 00:00:00+00:00,ICEUS:DX1!,111.05,112.2,110.8,111.89,0.0
113,1986-05-14 00:00:00+00:00,ICEUS:DX1!,112.0,112.3,111.6,111.69,0.0
114,1986-05-15 00:00:00+00:00,ICEUS:DX1!,111.75,112.3,111.65,112.06,0.0
115,1986-05-16 00:00:00+00:00,ICEUS:DX1!,112.9,113.25,112.7,113.16,0.0
116,1986-05-18 22:00:00+00:00,ICEUS:DX1!,113.55,113.9,112.5,112.66,0.0
117,1986-05-20 00:00:00+00:00,ICEUS:DX1!,113.2,114.45,113.2,113.72,0.0
118,1986-05-21 00:00:00+00:00,ICEUS:DX1!,114.25,114.92,113.88,114.55,0.0
119,1986-05-22 00:00:00+00:00,ICEUS:DX1!,114.8,115.45,114.56,115.2,0.0
120,1986-05-23 00:00:00+00:00,ICEUS:DX1!,115.48,115.75,115.0,115.36,0.0
121,1986-05-27 00:00:00+00:00,ICEUS:DX1!,115.72,115.8,114.58,114.98,0.0
122,1986-05-28 00:00:00+00:00,ICEUS:DX1!,115.03,115.92,114.66,115.8,0.0
123,1986-05-29 00:00:00+00:00,ICEUS:DX1!,115.8,116.8,115.8,116.79,0.0
124,1986-05-30 00:00:00+00:00,ICEUS:DX1!,117.05,117.74,116.93,117.65,0.0
125,1986-06-01 22:00:00+00:00,ICEUS:DX1!,118.15,118.35,117.2,117.65,0.0
126,1986-06-03 00:00:00+00:00,ICEUS:DX1!,115.71,116.15,115.5,115.72,0.0
127,1986-06-04 00:00:00+00:00,ICEUS:DX1!,115.55,116.03,115.35,115.38,0.0
128,1986-06-05 00:00:00+00:00,ICEUS:DX1!,114.97,115.04,114.15,114.16,0.0
129,1986-06-06 00:00:00+00:00,ICEUS:DX1!,113.95,113.95,113.35,113.5,0.0
130,1986-06-08 22:00:00+00:00,ICEUS:DX1!,114.2,114.45,113.79,114.45,0.0
131,1986-06-10 00:00:00+00:00,ICEUS:DX1!,113.64,113.69,112.7,112.88,0.0
132,1986-06-11 00:00:00+00:00,ICEUS:DX1!,112.8,113.11,112.6,112.98,0.0
133,1986-06-12 00:00:00+00:00,ICEUS:DX1!,112.85,112.9,112.33,112.57,0.0
134,1986-06-13 00:00:00+00:00,ICEUS:DX1!,113.15,113.15,112.6,112.69,0.0
135,1986-06-15 22:00:00+00:00,ICEUS:DX1!,112.25,113.9,111.95,113.85,0.0
136,1986-06-17 00:00:00+00:00,ICEUS:DX1!,114.0,114.9,113.55,114.69,0.0
137,1986-06-18 00:00:00+00:00,ICEUS:DX1!,114.1,115.06,113.8,114.23,0.0
138,1986-06-19 00:00:00+00:00,ICEUS:DX1!,114.3,114.65,114.2,114.25,0.0
139,1986-06-20 00:00:00+00:00,ICEUS:DX1!,114.8,115.61,114.8,115.61,0.0
140,1986-06-22 22:00:00+00:00,ICEUS:DX1!,115.8,115.95,113.64,114.03,0.0
141,1986-06-24 00:00:00+00:00,ICEUS:DX1!,113.95,114.2,113.43,113.85,0.0
142,1986-06-25 00:00:00+00:00,ICEUS:DX1!,113.5,113.75,113.03,113.6,0.0
143,1986-06-26 00:00:00+00:00,ICEUS:DX1!,113.5,113.83,113.42,113.45,0.0
144,1986-06-27 00:00:00+00:00,ICEUS:DX1!,113.42,113.62,112.58,112.58,0.0
145,1986-06-29 22:00:00+00:00,ICEUS:DX1!,112.25,112.63,111.98,112.05,0.0
146,1986-07-01 00:00:00+00:00,ICEUS:DX1!,111.8,111.93,111.2,111.85,0.0
147,1986-07-02 00:00:00+00:00,ICEUS:DX1!,111.8,112.12,111.53,111.65,0.0
148,1986-07-03 00:00:00+00:00,ICEUS:DX1!,111.91,112.63,108.58,108.58,0.0
149,1986-07-06 22:00:00+00:00,ICEUS:DX1!,111.0,112.4,110.95,112.35,0.0
150,1986-07-08 00:00:00+00:00,ICEUS:DX1!,111.1,112.01,110.75,111.8,0.0
151,1986-07-09 00:00:00+00:00,ICEUS:DX1!,112.15,112.27,111.3,111.38,0.0
152,1986-07-10 00:00:00+00:00,ICEUS:DX1!,111.48,111.85,111.4,111.77,0.0
153,1986-07-11 00:00:00+00:00,ICEUS:DX1!,112.1,112.78,111.75,112.75,0.0
154,1986-07-13 22:00:00+00:00,ICEUS:DX1!,112.52,112.8,111.6,111.86,0.0
155,1986-07-15 00:00:00+00:00,ICEUS:DX1!,111.14,111.7,110.75,110.92,0.0
156,1986-07-16 00:00:00+00:00,ICEUS:DX1!,110.8,111.2,110.33,110.53,0.0
157,1986-07-17 00:00:00+00:00,ICEUS:DX1!,110.59,111.15,110.3,110.72,0.0
158,1986-07-18 00:00:00+00:00,ICEUS:DX1!,111.0,111.24,109.8,109.88,0.0
159,1986-07-20 22:00:00+00:00,ICEUS:DX1!,109.75,110.07,109.5,109.69,0.0
160,1986-07-22 00:00:00+00:00,ICEUS:DX1!,109.85,110.6,109.61,110.1,0.0
161,1986-07-23 00:00:00+00:00,ICEUS:DX1!,110.1,111.15,110.1,110.15,0.0
162,1986-07-24 00:00:00+00:00,ICEUS:DX1!,110.4,110.65,110.35,110.64,0.0
163,1986-07-25 00:00:00+00:00,ICEUS:DX1!,111.37,111.45,111.0,111.43,0.0
164,1986-07-27 22:00:00+00:00,ICEUS:DX1!,110.75,110.81,109.3,109.56,0.0
165,1986-07-29 00:00:00+00:00,ICEUS:DX1!,109.67,110.1,109.35,109.75,0.0
166,1986-07-30 00:00:00+00:00,ICEUS:DX1!,109.81,109.81,109.28,109.61,0.0
167,1986-07-31 00:00:00+00:00,ICEUS:DX1!,108.6,108.85,108.55,108.58,0.0
168,1986-08-01 00:00:00+00:00,ICEUS:DX1!,108.2,108.71,108.15,108.71,0.0
169,1986-08-03 22:00:00+00:00,ICEUS:DX1!,108.3,108.9,108.12,108.77,0.0
170,1986-08-05 00:00:00+00:00,ICEUS:DX1!,109.25,109.4,108.72,109.04,0.0
171,1986-08-06 00:00:00+00:00,ICEUS:DX1!,108.6,108.83,108.3,108.47,0.0
172,1986-08-07 00:00:00+00:00,ICEUS:DX1!,107.97,108.15,107.89,108.11,0.0
173,1986-08-08 00:00:00+00:00,ICEUS:DX1!,108.2,108.3,107.98,108.28,0.0
174,1986-08-10 22:00:00+00:00,ICEUS:DX1!,107.8,107.89,107.55,107.67,0.0
175,1986-08-12 00:00:00+00:00,ICEUS:DX1!,108.35,108.7,108.22,108.41,0.0
176,1986-08-13 00:00:00+00:00,ICEUS:DX1!,108.22,108.37,108.1,108.23,0.0
177,1986-08-14 00:00:00+00:00,ICEUS:DX1!,107.8,108.0,107.6,107.66,0.0
178,1986-08-15 00:00:00+00:00,ICEUS:DX1!,107.64,107.96,107.64,107.71,0.0
179,1986-08-17 22:00:00+00:00,ICEUS:DX1!,107.7,108.35,107.7,108.19,0.0
180,1986-08-19 00:00:00+00:00,ICEUS:DX1!,108.3,108.33,107.3,107.44,0.0
181,1986-08-20 00:00:00+00:00,ICEUS:DX1!,107.15,107.25,106.9,107.12,0.0
182,1986-08-21 00:00:00+00:00,ICEUS:DX1!,107.31,107.49,106.78,106.91,0.0
183,1986-08-22 00:00:00+00:00,ICEUS:DX1!,106.8,107.2,106.8,107.13,0.0
184,1986-08-24 22:00:00+00:00,ICEUS:DX1!,107.1,107.3,107.05,107.25,0.0
185,1986-08-26 00:00:00+00:00,ICEUS:DX1!,107.3,108.09,107.3,108.04,0.0
186,1986-08-27 00:00:00+00:00,ICEUS:DX1!,108.0,108.0,107.16,107.45,0.0
187,1986-08-28 00:00:00+00:00,ICEUS:DX1!,107.55,108.23,107.21,107.98,0.0
188,1986-08-29 00:00:00+00:00,ICEUS:DX1!,106.88,107.1,106.47,106.72,0.0
189,1986-09-02 00:00:00+00:00,ICEUS:DX1!,106.55,106.92,106.41,106.41,0.0
190,1986-09-03 00:00:00+00:00,ICEUS:DX1!,106.8,107.06,106.34,106.39,0.0
191,1986-09-04 00:00:00+00:00,ICEUS:DX1!,106.4,106.65,106.2,106.54,0.0
192,1986-09-05 00:00:00+00:00,ICEUS:DX1!,106.56,107.49,106.56,107.37,0.0
193,1986-09-07 22:00:00+00:00,ICEUS:DX1!,108.0,108.4,107.85,108.15,0.0
194,1986-09-09 00:00:00+00:00,ICEUS:DX1!,107.95,108.1,107.58,108.04,0.0
195,1986-09-10 00:00:00+00:00,ICEUS:DX1!,107.45,107.9,107.43,107.9,0.0
196,1986-09-11 00:00:00+00:00,ICEUS:DX1!,108.1,109.05,108.1,109.05,0.0
197,1986-09-12 00:00:00+00:00,ICEUS:DX1!,108.36,108.85,107.55,107.75,0.0
198,1986-09-14 22:00:00+00:00,ICEUS:DX1!,107.8,108.38,107.8,107.95,0.0
199,1986-09-16 00:00:00+00:00,ICEUS:DX1!,107.9,108.59,107.9,108.35,0.0
200,1986-09-17 00:00:00+00:00,ICEUS:DX1!,107.9,107.9,107.4,107.41,0.0
201,1986-09-18 00:00:00+00:00,ICEUS:DX1!,106.97,106.97,105.62,105.68,0.0
202,1986-09-19 00:00:00+00:00,ICEUS:DX1!,105.69,106.12,105.55,105.63,0.0
203,1986-09-21 22:00:00+00:00,ICEUS:DX1!,107.0,107.86,107.0,107.55,0.0
204,1986-09-23 00:00:00+00:00,ICEUS:DX1!,108.3,108.66,108.1,108.6,0.0
205,1986-09-24 00:00:00+00:00,ICEUS:DX1!,108.1,108.52,108.1,108.4,0.0
206,1986-09-25 00:00:00+00:00,ICEUS:DX1!,108.7,108.75,108.41,108.55,0.0
207,1986-09-26 00:00:00+00:00,ICEUS:DX1!,108.3,108.45,108.2,108.43,0.0
208,1986-09-28 22:00:00+00:00,ICEUS:DX1!,107.58,107.86,107.42,107.5,0.0
209,1986-09-30 00:00:00+00:00,ICEUS:DX1!,107.2,108.03,107.16,107.54,0.0
210,1986-10-01 00:00:00+00:00,ICEUS:DX1!,107.83,107.83,107.37,107.4,0.0
211,1986-10-02 00:00:00+00:00,ICEUS:DX1!,107.6,107.63,106.86,106.97,0.0
212,1986-10-03 00:00:00+00:00,ICEUS:DX1!,106.91,107.15,106.3,107.12,0.0
213,1986-10-05 22:00:00+00:00,ICEUS:DX1!,106.65,106.65,106.32,106.42,0.0
214,1986-10-07 00:00:00+00:00,ICEUS:DX1!,107.21,107.35,106.7,106.85,0.0
215,1986-10-08 00:00:00+00:00,ICEUS:DX1!,107.1,107.1,106.54,106.73,0.0
216,1986-10-09 00:00:00+00:00,ICEUS:DX1!,106.76,107.12,106.72,106.88,0.0
217,1986-10-10 00:00:00+00:00,ICEUS:DX1!,106.6,106.6,106.16,106.3,0.0
218,1986-10-12 22:00:00+00:00,ICEUS:DX1!,106.1,106.12,105.95,105.95,0.0
219,1986-10-14 00:00:00+00:00,ICEUS:DX1!,106.06,106.06,105.25,105.4,0.0
220,1986-10-15 00:00:00+00:00,ICEUS:DX1!,105.78,105.78,105.45,105.6,0.0
221,1986-10-16 00:00:00+00:00,ICEUS:DX1!,105.45,105.65,105.33,105.6,0.0
222,1986-10-17 00:00:00+00:00,ICEUS:DX1!,105.53,105.68,105.48,105.62,0.0
223,1986-10-19 22:00:00+00:00,ICEUS:DX1!,105.9,106.65,105.9,106.49,0.0
224,1986-10-21 00:00:00+00:00,ICEUS:DX1!,106.68,106.68,106.33,106.42,0.0
225,1986-10-22 00:00:00+00:00,ICEUS:DX1!,106.25,106.58,106.25,106.43,0.0
226,1986-10-23 00:00:00+00:00,ICEUS:DX1!,106.92,107.73,106.92,107.52,0.0
227,1986-10-24 00:00:00+00:00,ICEUS:DX1!,108.1,109.1,108.1,109.05,0.0
228,1986-10-26 23:00:00+00:00,ICEUS:DX1!,108.8,109.21,108.8,109.0,0.0
229,1986-10-28 01:00:00+00:00,ICEUS:DX1!,108.43,108.53,108.35,108.46,0.0
230,1986-10-29 01:00:00+00:00,ICEUS:DX1!,108.26,108.43,108.22,108.25,0.0
231,1986-10-30 01:00:00+00:00,ICEUS:DX1!,108.0,109.49,108.0,109.15,0.0
232,1986-10-31 01:00:00+00:00,ICEUS:DX1!,110.3,110.31,109.55,109.69,0.0
233,1986-11-02 23:00:00+00:00,ICEUS:DX1!,110.06,110.18,109.7,109.71,0.0
234,1986-11-04 01:00:00+00:00,ICEUS:DX1!,109.4,109.6,109.2,109.54,0.0
235,1986-11-05 01:00:00+00:00,ICEUS:DX1!,110.01,110.1,109.53,109.64,0.0
236,1986-11-06 01:00:00+00:00,ICEUS:DX1!,109.78,109.78,109.31,109.42,0.0
237,1986-11-07 01:00:00+00:00,ICEUS:DX1!,109.55,110.0,109.21,109.3,0.0
238,1986-11-09 23:00:00+00:00,ICEUS:DX1!,108.54,108.66,108.42,108.53,0.0
239,1986-11-11 01:00:00+00:00,ICEUS:DX1!,108.28,108.33,108.2,108.25,0.0
240,1986-11-12 01:00:00+00:00,ICEUS:DX1!,107.87,107.92,107.65,107.65,0.0
241,1986-11-13 01:00:00+00:00,ICEUS:DX1!,107.88,108.0,107.4,107.57,0.0
242,1986-11-14 01:00:00+00:00,ICEUS:DX1!,107.64,107.85,107.14,107.29,0.0
243,1986-11-16 23:00:00+00:00,ICEUS:DX1!,107.63,107.86,107.58,107.8,0.0
244,1986-11-18 01:00:00+00:00,ICEUS:DX1!,108.05,108.12,107.48,107.75,0.0
245,1986-11-19 01:00:00+00:00,ICEUS:DX1!,107.81,107.98,107.38,107.49,0.0
246,1986-11-20 01:00:00+00:00,ICEUS:DX1!,107.55,107.82,107.5,107.82,0.0
247,1986-11-21 01:00:00+00:00,ICEUS:DX1!,108.06,108.38,107.95,108.34,0.0
248,1986-11-23 23:00:00+00:00,ICEUS:DX1!,108.35,108.38,108.13,108.18,0.0
249,1986-11-25 01:00:00+00:00,ICEUS:DX1!,107.84,107.84,106.68,106.76,0.0
250,1986-11-26 01:00:00+00:00,ICEUS:DX1!,106.73,107.1,106.63,106.82,0.0
251,1986-11-28 01:00:00+00:00,ICEUS:DX1!,106.3,106.3,106.12,106.15,0.0
252,1986-11-30 23:00:00+00:00,ICEUS:DX1!,105.66,106.11,105.56,105.89,0.0
253,1986-12-02 01:00:00+00:00,ICEUS:DX1!,106.32,106.4,105.81,106.16,0.0
254,1986-12-03 01:00:00+00:00,ICEUS:DX1!,106.3,106.35,105.97,106.06,0.0
255,1986-12-04 01:00:00+00:00,ICEUS:DX1!,106.42,107.12,106.06,107.11,0.0
256,1986-12-05 01:00:00+00:00,ICEUS:DX1!,106.85,107.43,106.7,107.25,0.0
257,1986-12-07 23:00:00+00:00,ICEUS:DX1!,107.24,107.55,107.22,107.41,0.0
258,1986-12-09 01:00:00+00:00,ICEUS:DX1!,107.43,107.88,107.43,107.82,0.0
259,1986-12-10 01:00:00+00:00,ICEUS:DX1!,107.69,107.76,107.3,107.32,0.0
260,1986-12-11 01:00:00+00:00,ICEUS:DX1!,107.49,107.72,107.49,107.57,0.0
261,1986-12-12 01:00:00+00:00,ICEUS:DX1!,108.02,108.02,107.42,107.42,0.0
262,1986-12-14 23:00:00+00:00,ICEUS:DX1!,108.37,108.59,108.28,108.52,0.0
263,1986-12-16 01:00:00+00:00,ICEUS:DX1!,108.77,108.81,108.51,108.6,0.0
264,1986-12-17 01:00:00+00:00,ICEUS:DX1!,108.62,108.62,108.45,108.49,0.0
265,1986-12-18 01:00:00+00:00,ICEUS:DX1!,108.44,108.44,108.1,108.16,0.0
266,1986-12-19 01:00:00+00:00,ICEUS:DX1!,108.12,108.17,107.72,107.8,0.0
267,1986-12-21 23:00:00+00:00,ICEUS:DX1!,107.29,107.93,106.82,106.93,0.0
268,1986-12-23 01:00:00+00:00,ICEUS:DX1!,106.75,106.85,106.29,106.35,0.0
269,1986-12-24 01:00:00+00:00,ICEUS:DX1!,106.3,106.38,106.18,106.26,0.0
270,1986-12-28 23:00:00+00:00,ICEUS:DX1!,105.54,105.59,105.19,105.3,0.0
271,1986-12-30 01:00:00+00:00,ICEUS:DX1!,105.6,105.64,105.45,105.5,0.0
272,1986-12-31 01:00:00+00:00,ICEUS:DX1!,105.13,105.14,104.2,104.24,0.0
273,1987-01-04 23:00:00+00:00,ICEUS:DX1!,104.5,105.02,104.24,104.84,0.0
274,1987-01-06 01:00:00+00:00,ICEUS:DX1!,104.34,104.49,104.1,104.29,0.0
275,1987-01-07 01:00:00+00:00,ICEUS:DX1!,104.84,104.96,104.66,104.78,0.0
276,1987-01-08 01:00:00+00:00,ICEUS:DX1!,104.93,104.93,104.18,104.22,0.0
277,1987-01-09 01:00:00+00:00,ICEUS:DX1!,104.41,104.72,104.25,104.43,0.0
278,1987-01-11 23:00:00+00:00,ICEUS:DX1!,103.7,103.79,103.08,103.35,0.0
