date,open,high,low,close,volume
1988-05-12 15:30:00,257.21,257.21,257.21,257.21,0.0
1988-05-13 15:30:00,260.2,260.2,260.2,260.2,0.0
1988-05-16 15:30:00,262.29,262.29,262.29,262.29,0.0
1988-05-17 15:30:00,259.05,259.05,259.05,259.05,0.0
1988-05-18 15:30:00,255.02,255.02,255.02,255.02,0.0
1988-05-19 15:30:00,256.3,256.3,256.3,256.3,0.0
1988-05-20 15:30:00,256.76,256.76,256.76,256.76,0.0
1988-05-23 15:30:00,254.58,254.58,254.58,254.58,0.0
1988-05-24 15:30:00,257.33,257.33,257.33,257.33,0.0
1988-05-25 15:30:00,257.64,257.64,257.64,257.64,0.0
1988-05-26 15:30:00,258.53,258.53,258.53,258.53,0.0
1988-05-27 15:30:00,257.4,257.4,257.4,257.4,0.0
1988-05-31 15:30:00,266.32,266.32,266.32,266.32,0.0
1988-06-01 15:30:00,270.95,270.95,270.95,270.95,0.0
1988-06-02 15:30:00,269.58,269.58,269.58,269.58,0.0
1988-06-03 15:30:00,270.74,270.74,270.74,270.74,0.0
1988-06-06 15:30:00,271.41,271.41,271.41,271.41,0.0
1988-06-07 15:30:00,269.56,269.56,269.56,269.56,0.0
1988-06-08 15:30:00,276.02,276.02,276.02,276.02,0.0
1988-06-09 15:30:00,274.78,274.78,274.78,274.78,0.0
1988-06-10 15:30:00,275.87,275.87,275.87,275.87,0.0
1988-06-13 15:30:00,276.07,276.07,276.07,276.07,0.0
1988-06-14 15:30:00,279.01,279.01,279.01,279.01,0.0
1988-06-15 15:30:00,279.17,279.17,279.17,279.17,0.0
1988-06-16 15:30:00,274.42,274.42,274.42,274.42,0.0
1988-06-17 15:30:00,275.36,275.36,275.36,275.36,0.0
1988-06-20 15:30:00,273.62,273.62,273.62,273.62,0.0
1988-06-21 15:30:00,276.4,276.4,276.4,276.4,0.0
1988-06-22 15:30:00,280.46,280.46,280.46,280.46,0.0
1988-06-23 15:30:00,279.61,279.61,279.61,279.61,0.0
1988-06-24 15:30:00,278.74,278.74,278.74,278.74,0.0
1988-06-27 15:30:00,273.97,273.97,273.97,273.97,0.0
1988-06-28 15:30:00,277.32,277.32,277.32,277.32,0.0
1988-06-29 15:30:00,275.97,275.97,275.97,275.97,0.0
1988-06-30 15:30:00,278.54,278.54,278.54,278.54,0.0
1988-07-01 15:30:00,276.86,276.86,276.86,276.86,0.0
1988-07-05 15:30:00,281.05,281.05,281.05,281.05,0.0
1988-07-06 15:30:00,277.19,277.19,277.19,277.19,0.0
1988-07-07 15:30:00,276.95,276.95,276.95,276.95,0.0
1988-07-08 15:30:00,275.16,275.16,275.16,275.16,0.0
1988-07-11 15:30:00,275.73,275.73,275.73,275.73,0.0
1988-07-12 15:30:00,272.98,272.98,272.98,272.98,0.0
1988-07-13 15:30:00,274.48,274.48,274.48,274.48,0.0
1988-07-14 15:30:00,275.47,275.47,275.47,275.47,0.0
1988-07-15 15:30:00,277.29,277.29,277.29,277.29,0.0
1988-07-18 15:30:00,275.74,275.74,275.74,275.74,0.0
1988-07-19 15:30:00,273.68,273.68,273.68,273.68,0.0
1988-07-20 15:30:00,275.23,275.23,275.23,275.23,0.0
1988-07-21 15:30:00,271.83,271.83,271.83,271.83,0.0
1988-07-22 15:30:00,268.61,268.61,268.61,268.61,0.0
1988-07-25 15:30:00,269.89,269.89,269.89,269.89,0.0
1988-07-26 15:30:00,270.45,270.45,270.45,270.45,0.0
1988-07-27 15:30:00,267.76,267.76,267.76,267.76,0.0
1988-07-28 15:30:00,271.35,271.35,271.35,271.35,0.0
1988-07-29 15:30:00,277.49,277.49,277.49,277.49,0.0
1988-08-01 15:30:00,277.76,277.76,277.76,277.76,0.0
1988-08-02 15:30:00,277.71,277.71,277.71,277.71,0.0
1988-08-03 15:30:00,278.68,278.68,278.68,278.68,0.0
1988-08-04 15:30:00,277.81,277.81,277.81,277.81,0.0
1988-08-05 15:30:00,277.07,277.07,277.07,277.07,0.0
1988-08-08 15:30:00,275.96,275.96,275.96,275.96,0.0
1988-08-09 15:30:00,272.57,272.57,272.57,272.57,0.0
1988-08-10 15:30:00,267.89,267.89,267.89,267.89,0.0
1988-08-11 15:30:00,268.8,268.8,268.8,268.8,0.0
1988-08-12 15:30:00,268.6,268.6,268.6,268.6,0.0
1988-08-15 15:30:00,264.77,264.77,264.77,264.77,0.0
1988-08-16 15:30:00,266.73,266.73,266.73,266.73,0.0
1988-08-17 15:30:00,266.95,266.95,266.95,266.95,0.0
1988-08-18 15:30:00,267.24,267.24,267.24,267.24,0.0
1988-08-19 15:30:00,266.45,266.45,266.45,266.45,0.0
1988-08-22 15:30:00,263.18,263.18,263.18,263.18,0.0
1988-08-23 15:30:00,263.3,263.3,263.3,263.3,0.0
1988-08-24 15:30:00,267.44,267.44,267.44,267.44,0.0
1988-08-25 15:30:00,265.46,265.46,265.46,265.46,0.0
1988-08-26 15:30:00,266.04,266.04,266.04,266.04,0.0
1988-08-29 15:30:00,268.86,268.86,268.86,268.86,0.0
1988-08-30 15:30:00,269.08,269.08,269.08,269.08,0.0
1988-08-31 15:30:00,268.07,268.07,268.07,268.07,0.0
1988-09-01 15:30:00,264.85,264.85,264.85,264.85,0.0
1988-09-02 15:30:00,271.19,271.19,271.19,271.19,0.0
1988-09-06 15:30:00,272.37,272.37,272.37,272.37,0.0
1988-09-07 15:30:00,272.66,272.66,272.66,272.66,0.0
1988-09-08 15:30:00,272.69,272.69,272.69,272.69,0.0
1988-09-09 15:30:00,273.78,273.78,273.78,273.78,0.0
1988-09-12 15:30:00,273.41,273.41,273.41,273.41,0.0
1988-09-13 15:30:00,274.42,274.42,274.42,274.42,0.0
1988-09-14 15:30:00,276.36,276.36,276.36,276.36,0.0
1988-09-15 15:30:00,275.16,275.16,275.16,275.16,0.0
1988-09-16 15:30:00,277.76,277.76,277.76,277.76,0.0
1988-09-19 15:30:00,275.89,275.89,275.89,275.89,0.0
1988-09-20 15:30:00,276.93,276.93,276.93,276.93,0.0
1988-09-21 15:30:00,277.43,277.43,277.43,277.43,0.0
1988-09-22 15:30:00,276.42,276.42,276.42,276.42,0.0
1988-09-23 15:30:00,277.02,277.02,277.02,277.02,0.0
1988-09-26 15:30:00,276.32,276.32,276.32,276.32,0.0
1988-09-27 15:30:00,275.7,275.7,275.7,275.7,0.0
1988-09-28 15:30:00,276.55,276.55,276.55,276.55,0.0
1988-09-29 15:30:00,280.18,280.18,280.18,280.18,0.0
1988-09-30 15:30:00,279.49,279.49,279.49,279.49,0.0
1988-10-03 15:30:00,279.09,279.09,279.09,279.09,0.0
1988-10-04 15:30:00,278.35,278.35,278.35,278.35,0.0
1988-10-05 15:30:00,279.62,279.62,279.62,279.62,0.0
1988-10-06 15:30:00,280.17,280.17,280.17,280.17,0.0
1988-10-07 15:30:00,286.04,286.04,286.04,286.04,0.0
1988-10-10 15:30:00,286.21,286.21,286.21,286.21,0.0
1988-10-11 15:30:00,285.9,285.9,285.9,285.9,0.0
1988-10-12 15:30:00,281.84,281.84,281.84,281.84,0.0
1988-10-13 15:30:00,283.12,283.12,283.12,283.12,0.0
1988-10-14 15:30:00,283.44,283.44,283.44,283.44,0.0
1988-10-17 15:30:00,284.39,284.39,284.39,284.39,0.0
1988-10-18 15:30:00,287.46,287.46,287.46,287.46,0.0
1988-10-19 15:30:00,284.98,284.98,284.98,284.98,0.0
1988-10-20 15:30:00,291.06,291.06,291.06,291.06,0.0
1988-10-21 15:30:00,291.87,291.87,291.87,291.87,0.0
1988-10-24 15:30:00,290.49,290.49,290.49,290.49,0.0
1988-10-25 15:30:00,290.62,290.62,290.62,290.62,0.0
1988-10-26 15:30:00,289.66,289.66,289.66,289.66,0.0
1988-10-27 15:30:00,285.44,285.44,285.44,285.44,0.0
1988-10-28 15:30:00,286.75,286.75,286.75,286.75,0.0
1988-10-31 15:30:00,287.27,287.27,287.27,287.27,0.0
1988-11-01 15:30:00,287.51,287.51,287.51,287.51,0.0
1988-11-02 15:30:00,287.51,287.51,287.51,287.51,0.0
1988-11-03 15:30:00,287.71,287.71,287.71,287.71,0.0
1988-11-04 15:30:00,284.97,284.97,284.97,284.97,0.0
1988-11-07 15:30:00,282.65,282.65,282.65,282.65,0.0
1988-11-08 15:30:00,283.97,283.97,283.97,283.97,0.0
1988-11-09 15:30:00,282.15,282.15,282.15,282.15,0.0
1988-11-10 15:30:00,282.59,282.59,282.59,282.59,0.0
1988-11-11 15:30:00,276.63,276.63,276.63,276.63,0.0
1988-11-14 15:30:00,276.55,276.55,276.55,276.55,0.0
1988-11-15 15:30:00,277.21,277.21,277.21,277.21,0.0
1988-11-16 15:30:00,272.6,272.6,272.6,272.6,0.0
1988-11-17 15:30:00,273.42,273.42,273.42,273.42,0.0
1988-11-18 15:30:00,275.43,275.43,275.43,275.43,0.0
1988-11-21 15:30:00,275.19,275.19,275.19,275.19,0.0
1988-11-22 15:30:00,276.21,276.21,276.21,276.21,0.0
1988-11-23 15:30:00,278.09,278.09,278.09,278.09,0.0
1988-11-25 15:30:00,276.36,276.36,276.36,276.36,0.0
1988-11-28 15:30:00,277.89,277.89,277.89,277.89,0.0
1988-11-29 15:30:00,280.29,280.29,280.29,280.29,0.0
1988-11-30 15:30:00,283.18,283.18,283.18,283.18,0.0
1988-12-01 15:30:00,281.95,281.95,281.95,281.95,0.0
1988-12-02 15:30:00,281.31,281.31,281.31,281.31,0.0
1988-12-05 15:30:00,284.6,284.6,284.6,284.6,0.0
1988-12-06 15:30:00,287.39,287.39,287.39,287.39,0.0
1988-12-07 15:30:00,287.96,287.96,287.96,287.96,0.0
1988-12-08 15:30:00,286.35,286.35,286.35,286.35,0.0
1988-12-09 15:30:00,286.93,286.93,286.93,286.93,0.0
1988-12-12 15:30:00,286.43,286.43,286.43,286.43,0.0
1988-12-13 15:30:00,286.24,286.24,286.24,286.24,0.0
1988-12-14 15:30:00,285.22,285.22,285.22,285.22,0.0
1988-12-15 15:30:00,284.16,284.16,284.16,284.16,0.0
1988-12-16 15:30:00,286.26,286.26,286.26,286.26,0.0
1988-12-19 15:30:00,288.98,288.98,288.98,288.98,0.0
1988-12-20 15:30:00,287.5,287.5,287.5,287.5,0.0
1988-12-21 15:30:00,287.41,287.41,287.41,287.41,0.0
1988-12-22 15:30:00,286.89,286.89,286.89,286.89,0.0
1988-12-23 15:30:00,288.17,288.17,288.17,288.17,0.0
1988-12-27 15:30:00,287.1,287.1,287.1,287.1,0.0
1988-12-28 15:30:00,287.37,287.37,287.37,287.37,0.0
1988-12-29 15:30:00,289.81,289.81,289.81,289.81,0.0
1988-12-30 15:30:00,288.12,288.12,288.12,288.12,0.0
1989-01-03 15:30:00,285.65,285.65,285.65,285.65,0.0
1989-01-04 15:30:00,289.99,289.99,289.99,289.99,0.0
1989-01-05 15:30:00,290.61,290.61,290.61,290.61,0.0
1989-01-06 15:30:00,291.29,291.29,291.29,291.29,0.0
1989-01-09 15:30:00,291.65,291.65,291.65,291.65,0.0
1989-01-10 15:30:00,291.03,291.03,291.03,291.03,0.0
1989-01-11 15:30:00,292.73,292.73,292.73,292.73,0.0
1989-01-12 15:30:00,293.93,293.93,293.93,293.93,0.0
1989-01-13 15:30:00,294.72,294.72,294.72,294.72,0.0
1989-01-16 15:30:00,295.0,295.0,295.0,295.0,0.0
1989-01-17 15:30:00,294.39,294.39,294.39,294.39,0.0
1989-01-18 15:30:00,297.48,297.48,297.48,297.48,0.0
1989-01-19 15:30:00,297.87,297.87,297.87,297.87,0.0
1989-01-20 15:30:00,297.6,297.6,297.6,297.6,0.0
1989-01-23 15:30:00,295.44,295.44,295.44,295.44,0.0
1989-01-24 15:30:00,299.64,299.64,299.64,299.64,0.0
1989-01-25 15:30:00,300.35,300.35,300.35,300.35,0.0
1989-01-26 15:30:00,303.02,303.02,303.02,303.02,0.0
1989-01-27 15:30:00,305.24,305.24,305.24,305.24,0.0
1989-01-30 15:30:00,306.51,306.51,306.51,306.51,0.0
1989-01-31 15:30:00,309.21,309.21,309.21,309.21,0.0
1989-02-01 15:30:00,308.86,308.86,308.86,308.86,0.0
1989-02-02 15:30:00,308.76,308.76,308.76,308.76,0.0
1989-02-03 15:30:00,308.91,308.91,308.91,308.91,0.0
1989-02-06 15:30:00,308.16,308.16,308.16,308.16,0.0
1989-02-07 15:30:00,311.93,311.93,311.93,311.93,0.0
1989-02-08 15:30:00,310.92,310.92,310.92,310.92,0.0
1989-02-09 15:30:00,308.3,308.3,308.3,308.3,0.0
1989-02-10 15:30:00,304.19,304.19,304.19,304.19,0.0
1989-02-13 15:30:00,304.88,304.88,304.88,304.88,0.0
1989-02-14 15:30:00,304.2,304.2,304.2,304.2,0.0
1989-02-15 15:30:00,306.76,306.76,306.76,306.76,0.0
1989-02-16 15:30:00,307.36,307.36,307.36,307.36,0.0
1989-02-17 15:30:00,309.49,309.49,309.49,309.49,0.0
1989-02-21 15:30:00,308.69,308.69,308.69,308.69,0.0
1989-02-22 15:30:00,303.42,303.42,303.42,303.42,0.0
1989-02-23 15:30:00,304.69,304.69,304.69,304.69,0.0
1989-02-24 15:30:00,299.56,299.56,299.56,299.56,0.0
1989-02-27 15:30:00,300.38,300.38,300.38,300.38,0.0
1989-02-28 15:30:00,301.51,301.51,301.51,301.51,0.0
1989-03-01 15:30:00,299.77,299.77,299.77,299.77,0.0
1989-03-02 15:30:00,302.77,302.77,302.77,302.77,0.0
1989-03-03 15:30:00,304.06,304.06,304.06,304.06,0.0
1989-03-06 15:30:00,307.93,307.93,307.93,307.93,0.0
1989-03-07 15:30:00,306.98,306.98,306.98,306.98,0.0
1989-03-08 15:30:00,307.21,307.21,307.21,307.21,0.0
1989-03-09 15:30:00,307.18,307.18,307.18,307.18,0.0
1989-03-10 15:30:00,306.1,306.1,306.1,306.1,0.0
1989-03-13 15:30:00,308.68,308.68,308.68,308.68,0.0
1989-03-14 15:30:00,308.51,308.51,308.51,308.51,0.0
1989-03-15 15:30:00,310.13,310.13,310.13,310.13,0.0
1989-03-16 15:30:00,313.03,313.03,313.03,313.03,0.0
1989-03-17 15:30:00,305.99,305.99,305.99,305.99,0.0
1989-03-20 15:30:00,303.1,303.1,303.1,303.1,0.0
1989-03-21 15:30:00,304.58,304.58,304.58,304.58,0.0
1989-03-22 15:30:00,303.7,303.7,303.7,303.7,0.0
1989-03-23 15:30:00,302.12,302.12,302.12,302.12,0.0
1989-03-27 16:30:00,303.98,303.98,303.98,303.98,0.0
1989-03-28 16:30:00,305.06,305.06,305.06,305.06,0.0
1989-03-29 16:30:00,305.86,305.86,305.86,305.86,0.0
1989-03-30 16:30:00,306.08,306.08,306.08,306.08,0.0
1989-03-31 16:30:00,308.54,308.54,308.54,308.54,0.0
1989-04-03 15:30:00,310.21,310.21,310.21,310.21,0.0
1989-04-04 15:30:00,309.22,309.22,309.22,309.22,0.0
1989-04-05 15:30:00,310.2,310.2,310.2,310.2,0.0
1989-04-06 15:30:00,309.21,309.21,309.21,309.21,0.0
1989-04-07 15:30:00,311.16,311.16,311.16,311.16,0.0
1989-04-10 15:30:00,311.15,311.15,311.15,311.15,0.0
1989-04-11 15:30:00,312.6,312.6,312.6,312.6,0.0
1989-04-12 15:30:00,313.13,313.13,313.13,313.13,0.0
1989-04-13 15:30:00,310.44,310.44,310.44,310.44,0.0
1989-04-14 15:30:00,315.64,315.64,315.64,315.64,0.0
1989-04-17 15:30:00,316.04,316.04,316.04,316.04,0.0
1989-04-18 15:30:00,320.57,320.57,320.57,320.57,0.0
1989-04-19 15:30:00,321.76,321.76,321.76,321.76,0.0
1989-04-20 15:30:00,320.76,320.76,320.76,320.76,0.0
1989-04-21 15:30:00,324.34,324.34,324.34,324.34,0.0
1989-04-24 15:30:00,323.44,323.44,323.44,323.44,0.0
1989-04-25 15:30:00,321.46,321.46,321.46,321.46,0.0
1989-04-26 15:30:00,321.71,321.71,321.71,321.71,0.0
1989-04-27 15:30:00,324.49,324.49,324.49,324.49,0.0
1989-04-28 15:30:00,324.56,324.56,324.56,324.56,0.0
1989-05-01 15:30:00,324.11,324.11,324.11,324.11,0.0
1989-05-02 15:30:00,323.14,323.14,323.14,323.14,0.0
1989-05-03 15:30:00,323.24,323.24,323.24,323.24,0.0
1989-05-04 15:30:00,323.02,323.02,323.02,323.02,0.0
1989-05-05 15:30:00,322.95,322.95,322.95,322.95,0.0
1989-05-08 15:30:00,321.4,321.4,321.4,321.4,0.0
1989-05-09 15:30:00,320.74,320.74,320.74,320.74,0.0
1989-05-10 15:30:00,321.4,321.4,321.4,321.4,0.0
1989-05-11 15:30:00,322.63,322.63,322.63,322.63,0.0
1989-05-12 15:30:00,329.89,329.89,329.89,329.89,0.0
1989-05-15 15:30:00,332.46,332.46,332.46,332.46,0.0
1989-05-16 15:30:00,331.73,331.73,331.73,331.73,0.0
1989-05-17 15:30:00,334.05,334.05,334.05,334.05,0.0
1989-05-18 15:30:00,334.6,334.6,334.6,334.6,0.0
1989-05-19 15:30:00,338.05,338.05,338.05,338.05,0.0
1989-05-22 15:30:00,338.92,338.92,338.92,338.92,0.0
1989-05-23 15:30:00,335.07,335.07,335.07,335.07,0.0
1989-05-24 15:30:00,335.98,335.98,335.98,335.98,0.0
1989-05-25 15:30:00,336.09,336.09,336.09,336.09,0.0
1989-05-26 15:30:00,338.74,338.74,338.74,338.74,0.0
1989-05-30 15:30:00,336.14,336.14,336.14,336.14,0.0
1989-05-31 15:30:00,337.69,337.69,337.69,337.69,0.0
1989-06-01 15:30:00,339.25,339.25,339.25,339.25,0.0
1989-06-02 15:30:00,343.0,343.0,343.0,343.0,0.0
1989-06-05 15:30:00,339.38,339.38,339.38,339.38,0.0
1989-06-06 15:30:00,341.8,341.8,341.8,341.8,0.0
1989-06-07 15:30:00,344.66,344.66,344.66,344.66,0.0
1989-06-08 15:30:00,344.45,344.45,344.45,344.45,0.0
1989-06-09 15:30:00,344.51,344.51,344.51,344.51,0.0
1989-06-12 15:30:00,344.07,344.07,344.07,344.07,0.0
1989-06-13 15:30:00,341.63,341.63,341.63,341.63,0.0
1989-06-14 15:30:00,341.56,341.56,341.56,341.56,0.0
1989-06-15 15:30:00,337.61,337.61,337.61,337.61,0.0
1989-06-16 15:30:00,338.95,338.95,338.95,338.95,0.0
1989-06-19 15:30:00,339.57,339.57,339.57,339.57,0.0
1989-06-20 15:30:00,338.92,338.92,338.92,338.92,0.0
1989-06-21 15:30:00,338.11,338.11,338.11,338.11,0.0
1989-06-22 15:30:00,341.11,341.11,341.11,341.11,0.0
1989-06-23 15:30:00,346.04,346.04,346.04,346.04,0.0
1989-06-26 15:30:00,344.77,344.77,344.77,344.77,0.0
1989-06-27 15:30:00,346.72,346.72,346.72,346.72,0.0
1989-06-28 15:30:00,343.99,343.99,343.99,343.99,0.0
1989-06-29 15:30:00,337.52,337.52,337.52,337.52,0.0
1989-06-30 15:30:00,335.78,335.78,335.78,335.78,0.0
1989-07-03 15:30:00,337.19,337.19,337.19,337.19,0.0
1989-07-05 15:30:00,338.72,338.72,338.72,338.72,0.0
1989-07-06 15:30:00,339.73,339.73,339.73,339.73,0.0
1989-07-07 15:30:00,343.28,343.28,343.28,343.28,0.0
1989-07-10 15:30:00,345.6,345.6,345.6,345.6,0.0
1989-07-11 15:30:00,347.41,347.41,347.41,347.41,0.0
1989-07-12 15:30:00,348.51,348.51,348.51,348.51,0.0
1989-07-13 15:30:00,348.65,348.65,348.65,348.65,0.0
1989-07-14 15:30:00,350.69,350.69,350.69,350.69,0.0
1989-07-17 15:30:00,351.36,351.36,351.36,351.36,0.0
1989-07-18 15:30:00,350.23,350.23,350.23,350.23,0.0
1989-07-19 15:30:00,354.86,354.86,354.86,354.86,0.0
1989-07-20 15:30:00,352.51,352.51,352.51,352.51,0.0
1989-07-21 15:30:00,355.04,355.04,355.04,355.04,0.0
1989-07-24 15:30:00,352.75,352.75,352.75,352.75,0.0
1989-07-25 15:30:00,353.0,353.0,353.0,353.0,0.0
1989-07-26 15:30:00,357.44,357.44,357.44,357.44,0.0
1989-07-27 15:30:00,361.67,361.67,361.67,361.67,0.0
1989-07-28 15:30:00,361.85,361.85,361.85,361.85,0.0
1989-07-31 15:30:00,366.1,366.1,366.1,366.1,0.0
1989-08-01 15:30:00,363.77,363.77,363.77,363.77,0.0
1989-08-02 15:30:00,364.45,364.45,364.45,364.45,0.0
1989-08-03 15:30:00,365.03,365.03,365.03,365.03,0.0
1989-08-04 15:30:00,364.21,364.21,364.21,364.21,0.0
1989-08-07 15:30:00,370.1,370.1,370.1,370.1,0.0
1989-08-08 15:30:00,370.18,370.18,370.18,370.18,0.0
1989-08-09 15:30:00,367.69,367.69,367.69,367.69,0.0
1989-08-10 15:30:00,369.12,369.12,369.12,369.12,0.0
1989-08-11 15:30:00,365.48,365.48,365.48,365.48,0.0
1989-08-14 15:30:00,363.83,363.83,363.83,363.83,0.0
1989-08-15 15:30:00,365.6,365.6,365.6,365.6,0.0
1989-08-16 15:30:00,366.67,366.67,366.67,366.67,0.0
1989-08-17 15:30:00,365.41,365.41,365.41,365.41,0.0
1989-08-18 15:30:00,367.09,367.09,367.09,367.09,0.0
1989-08-21 15:30:00,361.47,361.47,361.47,361.47,0.0
1989-08-22 15:30:00,362.07,362.07,362.07,362.07,0.0
1989-08-23 15:30:00,365.79,365.79,365.79,365.79,0.0
1989-08-24 15:30:00,373.03,373.03,373.03,373.03,0.0
1989-08-25 15:30:00,372.02,372.02,372.02,372.02,0.0
1989-08-28 15:30:00,373.85,373.85,373.85,373.85,0.0
1989-08-29 15:30:00,371.53,371.53,371.53,371.53,0.0
1989-08-30 15:30:00,372.4,372.4,372.4,372.4,0.0
1989-08-31 15:30:00,373.25,373.25,373.25,373.25,0.0
1989-09-01 15:30:00,375.78,375.78,375.78,375.78,0.0
